global_step,episode_count,replay_size,epsilon,loss,mean_reward_100,expert_action_loss,expert_bc_weight,expert_replay_size,action_counts,connection_status
11399,50,11399,0.8195158333333333,0.0027100841328501703,-4.988452654704451,0.0,0.0,0,"{""0"": 2026, ""1"": 1731, ""2"": 1728, ""3"": 1755, ""4"": 2504, ""5"": 1655}",connected
11499,50,11499,0.8179325000000001,0.0027034779341192916,-4.988452654704451,0.0,0.0,0,"{""0"": 2038, ""1"": 1757, ""2"": 1745, ""3"": 1767, ""4"": 2525, ""5"": 1667}",connected
11599,50,11599,0.8163491666666667,0.002918000498902984,-4.988452654704451,0.0,0.0,0,"{""0"": 2060, ""1"": 1772, ""2"": 1762, ""3"": 1776, ""4"": 2542, ""5"": 1687}",connected
11699,52,11699,0.8147658333333333,0.0035240265727043154,-4.963523062653481,0.0,0.0,0,"{""0"": 2076, ""1"": 1788, ""2"": 1777, ""3"": 1787, ""4"": 2567, ""5"": 1704}",connected
11799,52,11799,0.8131825,0.003501671659760177,-4.963523062653481,0.0,0.0,0,"{""0"": 2089, ""1"": 1807, ""2"": 1794, ""3"": 1804, ""4"": 2590, ""5"": 1715}",connected
11899,52,11899,0.8115991666666666,0.0034102880588034166,-4.963523062653481,0.0,0.0,0,"{""0"": 2109, ""1"": 1827, ""2"": 1800, ""3"": 1816, ""4"": 2613, ""5"": 1734}",connected
11999,52,11999,0.8100158333333334,0.0030942258593859152,-4.963523062653481,0.0,0.0,0,"{""0"": 2133, ""1"": 1841, ""2"": 1818, ""3"": 1833, ""4"": 2630, ""5"": 1744}",connected
12099,54,12099,0.8084325,0.0025759482698049395,-4.941361687715268,0.0,0.0,0,"{""0"": 2158, ""1"": 1850, ""2"": 1829, ""3"": 1840, ""4"": 2654, ""5"": 1768}",connected
12199,54,12199,0.8068491666666666,0.002568940618657507,-4.941361687715268,0.0,0.0,0,"{""0"": 2171, ""1"": 1866, ""2"": 1838, ""3"": 1855, ""4"": 2688, ""5"": 1781}",connected
12299,54,12299,0.8052658333333333,0.0027984686970012264,-4.941361687715268,0.0,0.0,0,"{""0"": 2185, ""1"": 1886, ""2"": 1848, ""3"": 1870, ""4"": 2713, ""5"": 1797}",connected
12399,56,12399,0.8036825000000001,0.003506478609633632,-4.911637528782843,0.0,0.0,0,"{""0"": 2204, ""1"": 1895, ""2"": 1864, ""3"": 1882, ""4"": 2742, ""5"": 1812}",connected
12499,56,12499,0.8020991666666667,0.003706019633100368,-4.911637528782843,0.0,0.0,0,"{""0"": 2220, ""1"": 1912, ""2"": 1878, ""3"": 1899, ""4"": 2766, ""5"": 1824}",connected
12599,56,12599,0.8005158333333333,0.003661501440801658,-4.911637528782843,0.0,0.0,0,"{""0"": 2235, ""1"": 1918, ""2"": 1890, ""3"": 1910, ""4"": 2807, ""5"": 1839}",connected
12699,56,12699,0.7989325,0.003300740627455525,-4.911637528782843,0.0,0.0,0,"{""0"": 2253, ""1"": 1935, ""2"": 1909, ""3"": 1922, ""4"": 2830, ""5"": 1850}",connected
12799,58,12799,0.7973491666666667,0.0034536147193284707,-4.927579128737401,0.0,0.0,0,"{""0"": 2275, ""1"": 1951, ""2"": 1923, ""3"": 1935, ""4"": 2857, ""5"": 1858}",connected
12899,58,12899,0.7957658333333333,0.003970952940289862,-4.927579128737401,0.0,0.0,0,"{""0"": 2289, ""1"": 1977, ""2"": 1929, ""3"": 1952, ""4"": 2875, ""5"": 1877}",connected
12999,58,12999,0.7941825,0.0042059429764049125,-4.927579128737401,0.0,0.0,0,"{""0"": 2302, ""1"": 1996, ""2"": 1947, ""3"": 1973, ""4"": 2891, ""5"": 1890}",connected
13099,60,13099,0.7925991666666667,0.004632838395773433,-4.891195002531943,0.0,0.0,0,"{""0"": 2328, ""1"": 2013, ""2"": 1959, ""3"": 1995, ""4"": 2905, ""5"": 1899}",connected
13199,60,13199,0.7910158333333334,0.00395887456194032,-4.891195002531943,0.0,0.0,0,"{""0"": 2349, ""1"": 2027, ""2"": 1972, ""3"": 2013, ""4"": 2917, ""5"": 1921}",connected
13299,60,13299,0.7894325,0.0031420830631395803,-4.891195002531943,0.0,0.0,0,"{""0"": 2376, ""1"": 2038, ""2"": 1984, ""3"": 2032, ""4"": 2937, ""5"": 1932}",connected
13399,60,13399,0.7878491666666667,0.0029683163808658718,-4.891195002531943,0.0,0.0,0,"{""0"": 2399, ""1"": 2062, ""2"": 1997, ""3"": 2044, ""4"": 2955, ""5"": 1942}",connected
13499,62,13499,0.7862658333333333,0.0032805726130027326,-4.867223314595439,0.0,0.0,0,"{""0"": 2424, ""1"": 2076, ""2"": 2007, ""3"": 2056, ""4"": 2985, ""5"": 1951}",connected
13599,62,13599,0.7846825000000001,0.0033858265558956192,-4.867223314595439,0.0,0.0,0,"{""0"": 2441, ""1"": 2088, ""2"": 2012, ""3"": 2073, ""4"": 3019, ""5"": 1966}",connected
13699,62,13699,0.7830991666666667,0.003423608950106427,-4.867223314595439,0.0,0.0,0,"{""0"": 2467, ""1"": 2101, ""2"": 2023, ""3"": 2085, ""4"": 3045, ""5"": 1978}",connected
13799,62,13799,0.7815158333333333,0.003587629543617368,-4.867223314595439,0.0,0.0,0,"{""0"": 2491, ""1"": 2110, ""2"": 2046, ""3"": 2095, ""4"": 3067, ""5"": 1990}",connected
13899,64,13899,0.7799325,0.003155119370203465,-4.870017056971847,0.0,0.0,0,"{""0"": 2507, ""1"": 2124, ""2"": 2063, ""3"": 2117, ""4"": 3082, ""5"": 2006}",connected
13999,64,13999,0.7783491666666666,0.002927100720698945,-4.870017056971847,0.0,0.0,0,"{""0"": 2533, ""1"": 2144, ""2"": 2075, ""3"": 2128, ""4"": 3101, ""5"": 2018}",connected
14099,64,14099,0.7767658333333334,0.003000357904238626,-4.870017056971847,0.0,0.0,0,"{""0"": 2546, ""1"": 2155, ""2"": 2093, ""3"": 2153, ""4"": 3118, ""5"": 2034}",connected
14199,66,14199,0.7751825,0.0028126449906267226,-4.840124743108666,0.0,0.0,0,"{""0"": 2569, ""1"": 2172, ""2"": 2103, ""3"": 2172, ""4"": 3134, ""5"": 2049}",connected
14299,66,14299,0.7735991666666666,0.002807157734641805,-4.840124743108666,0.0,0.0,0,"{""0"": 2593, ""1"": 2185, ""2"": 2118, ""3"": 2191, ""4"": 3152, ""5"": 2060}",connected
14399,66,14399,0.7720158333333333,0.003538766006822698,-4.840124743108666,0.0,0.0,0,"{""0"": 2614, ""1"": 2203, ""2"": 2123, ""3"": 2217, ""4"": 3167, ""5"": 2075}",connected
14499,66,14499,0.7704325000000001,0.003614581580623053,-4.840124743108666,0.0,0.0,0,"{""0"": 2628, ""1"": 2219, ""2"": 2135, ""3"": 2236, ""4"": 3189, ""5"": 2092}",connected
14599,68,14599,0.7688491666666667,0.003707802054705098,-4.814664837089367,0.0,0.0,0,"{""0"": 2643, ""1"": 2237, ""2"": 2154, ""3"": 2251, ""4"": 3207, ""5"": 2107}",connected
14699,68,14699,0.7672658333333333,0.003645849551539868,-4.814664837089367,0.0,0.0,0,"{""0"": 2659, ""1"": 2254, ""2"": 2160, ""3"": 2280, ""4"": 3222, ""5"": 2124}",connected
14799,68,14799,0.7656825,0.003120854423032142,-4.814664837089367,0.0,0.0,0,"{""0"": 2672, ""1"": 2265, ""2"": 2177, ""3"": 2300, ""4"": 3249, ""5"": 2136}",connected
14899,70,14899,0.7640991666666667,0.0031813827122095972,-4.794453915780676,0.0,0.0,0,"{""0"": 2698, ""1"": 2280, ""2"": 2196, ""3"": 2313, ""4"": 3262, ""5"": 2150}",connected
14999,70,14999,0.7625158333333333,0.003269017679267563,-4.794453915780676,0.0,0.0,0,"{""0"": 2713, ""1"": 2297, ""2"": 2217, ""3"": 2329, ""4"": 3278, ""5"": 2165}",connected
15099,70,15099,0.7609325,0.0033899386815028267,-4.794453915780676,0.0,0.0,0,"{""0"": 2734, ""1"": 2312, ""2"": 2228, ""3"": 2347, ""4"": 3303, ""5"": 2175}",connected
15199,70,15199,0.7593491666666666,0.0036444373487029224,-4.794453915780676,0.0,0.0,0,"{""0"": 2751, ""1"": 2323, ""2"": 2248, ""3"": 2359, ""4"": 3326, ""5"": 2192}",connected
15299,72,15299,0.7577658333333334,0.003810914974310435,-4.766759410688085,0.0,0.0,0,"{""0"": 2764, ""1"": 2332, ""2"": 2264, ""3"": 2377, ""4"": 3345, ""5"": 2217}",connected
15399,72,15399,0.7561825,0.003816010994487442,-4.766759410688085,0.0,0.0,0,"{""0"": 2790, ""1"": 2346, ""2"": 2279, ""3"": 2386, ""4"": 3365, ""5"": 2233}",connected
15499,74,15499,0.7545991666666667,0.0035388426069403065,-4.6336645466980295,0.0,0.0,0,"{""0"": 2810, ""1"": 2362, ""2"": 2303, ""3"": 2402, ""4"": 3373, ""5"": 2249}",connected
15599,74,15599,0.7530158333333333,0.0036804938857676463,-4.6336645466980295,0.0,0.0,0,"{""0"": 2828, ""1"": 2383, ""2"": 2316, ""3"": 2416, ""4"": 3397, ""5"": 2259}",connected
15699,74,15699,0.7514325000000001,0.003597531960112974,-4.6336645466980295,0.0,0.0,0,"{""0"": 2849, ""1"": 2398, ""2"": 2326, ""3"": 2436, ""4"": 3418, ""5"": 2272}",connected
15799,74,15799,0.7498491666666667,0.0038564700027927754,-4.6336645466980295,0.0,0.0,0,"{""0"": 2870, ""1"": 2415, ""2"": 2341, ""3"": 2447, ""4"": 3438, ""5"": 2288}",connected
15899,76,15899,0.7482658333333334,0.00482118034735322,-4.599108370431503,0.0,0.0,0,"{""0"": 2897, ""1"": 2421, ""2"": 2356, ""3"": 2468, ""4"": 3455, ""5"": 2302}",connected
15999,76,15999,0.7466825,0.004202364944503643,-4.599108370431503,0.0,0.0,0,"{""0"": 2917, ""1"": 2436, ""2"": 2370, ""3"": 2485, ""4"": 3481, ""5"": 2310}",connected
16099,76,16099,0.7450991666666666,0.0040047104936093095,-4.599108370431503,0.0,0.0,0,"{""0"": 2947, ""1"": 2455, ""2"": 2393, ""3"": 2497, ""4"": 3493, ""5"": 2314}",connected
16199,78,16199,0.7435158333333334,0.003781287896563299,-4.575086425852556,0.0,0.0,0,"{""0"": 2964, ""1"": 2473, ""2"": 2410, ""3"": 2519, ""4"": 3508, ""5"": 2325}",connected
16299,78,16299,0.7419325,0.0035393973113968967,-4.575086425852556,0.0,0.0,0,"{""0"": 2983, ""1"": 2487, ""2"": 2412, ""3"": 2549, ""4"": 3530, ""5"": 2338}",connected
16399,78,16399,0.7403491666666666,0.0038324888271745296,-4.575086425852556,0.0,0.0,0,"{""0"": 3000, ""1"": 2501, ""2"": 2422, ""3"": 2584, ""4"": 3544, ""5"": 2348}",connected
16499,78,16499,0.7387658333333333,0.004130619090865366,-4.575086425852556,0.0,0.0,0,"{""0"": 3029, ""1"": 2523, ""2"": 2434, ""3"": 2595, ""4"": 3559, ""5"": 2359}",connected
16599,80,16599,0.7371825000000001,0.0038814882177393884,-4.557042679400183,0.0,0.0,0,"{""0"": 3051, ""1"": 2535, ""2"": 2440, ""3"": 2624, ""4"": 3580, ""5"": 2369}",connected
16699,80,16699,0.7355991666666667,0.0031862567481584845,-4.557042679400183,0.0,0.0,0,"{""0"": 3067, ""1"": 2550, ""2"": 2458, ""3"": 2637, ""4"": 3603, ""5"": 2384}",connected
16799,80,16799,0.7340158333333333,0.0029509776196209713,-4.557042679400183,0.0,0.0,0,"{""0"": 3080, ""1"": 2574, ""2"": 2477, ""3"": 2656, ""4"": 3615, ""5"": 2397}",connected
16899,82,16899,0.7324325,0.0024590686074225233,-4.5272410205315525,0.0,0.0,0,"{""0"": 3102, ""1"": 2590, ""2"": 2497, ""3"": 2668, ""4"": 3631, ""5"": 2411}",connected
16999,82,16999,0.7308491666666667,0.0026936803210992366,-4.5272410205315525,0.0,0.0,0,"{""0"": 3125, ""1"": 2604, ""2"": 2516, ""3"": 2688, ""4"": 3641, ""5"": 2425}",connected
