global_step,episode_count,replay_size,epsilon,loss,mean_reward_100,action_counts,connection_status
15599,42,15599,0.7530158333333333,0.012224735207855702,-6.16231368148389,"{""0"": 2670, ""1"": 2569, ""2"": 2835, ""3"": 2570, ""4"": 2581, ""5"": 2374}",connected
15699,42,15699,0.7514325000000001,0.011830761921592057,-6.16231368148389,"{""0"": 2684, ""1"": 2585, ""2"": 2851, ""3"": 2592, ""4"": 2605, ""5"": 2382}",connected
15799,44,15799,0.7498491666666667,0.011596307037398218,-6.145173090785234,"{""0"": 2702, ""1"": 2590, ""2"": 2870, ""3"": 2608, ""4"": 2630, ""5"": 2399}",connected
15899,44,15899,0.7482658333333334,0.011425962122157216,-6.145173090785234,"{""0"": 2717, ""1"": 2599, ""2"": 2890, ""3"": 2631, ""4"": 2648, ""5"": 2414}",connected
15999,46,15999,0.7466825,0.012578584933653474,-5.934814742128567,"{""0"": 2729, ""1"": 2606, ""2"": 2920, ""3"": 2645, ""4"": 2665, ""5"": 2434}",connected
16099,48,16099,0.7450991666666666,0.013088614409789444,-5.701665961571659,"{""0"": 2744, ""1"": 2617, ""2"": 2954, ""3"": 2652, ""4"": 2683, ""5"": 2449}",connected
16199,51,16199,0.7435158333333334,0.014113904195837676,-5.410683357430732,"{""0"": 2755, ""1"": 2630, ""2"": 2969, ""3"": 2668, ""4"": 2695, ""5"": 2482}",connected
16299,53,16299,0.7419325,0.014487893036566675,-5.227746762484664,"{""0"": 2764, ""1"": 2637, ""2"": 3000, ""3"": 2681, ""4"": 2713, ""5"": 2504}",connected
16399,55,16399,0.7403491666666666,0.014393358910456299,-5.058994390375235,"{""0"": 2778, ""1"": 2650, ""2"": 3019, ""3"": 2690, ""4"": 2726, ""5"": 2536}",connected
16499,58,16499,0.7387658333333333,0.01576180138159543,-4.842612969592728,"{""0"": 2790, ""1"": 2665, ""2"": 3045, ""3"": 2698, ""4"": 2739, ""5"": 2562}",connected
16599,60,16599,0.7371825000000001,0.015052272295579315,-4.703962827892974,"{""0"": 2805, ""1"": 2678, ""2"": 3064, ""3"": 2713, ""4"": 2750, ""5"": 2589}",connected
16699,63,16699,0.7355991666666667,0.014117239923216403,-4.519643715346262,"{""0"": 2820, ""1"": 2684, ""2"": 3089, ""3"": 2734, ""4"": 2762, ""5"": 2610}",connected
