global_step,episode_count,replay_size,epsilon,loss,mean_reward_100,action_counts,connection_status
99,0,99,0.9984325,0.0,0.0,"{""0"": 22, ""1"": 13, ""2"": 19, ""3"": 13, ""4"": 19, ""5"": 13}",connected
199,0,199,0.9968491666666667,0.0,0.0,"{""0"": 45, ""1"": 38, ""2"": 28, ""3"": 26, ""4"": 31, ""5"": 31}",connected
299,0,299,0.9952658333333333,0.0,0.0,"{""0"": 67, ""1"": 50, ""2"": 42, ""3"": 44, ""4"": 50, ""5"": 46}",connected
399,0,399,0.9936825,0.0,0.0,"{""0"": 83, ""1"": 65, ""2"": 64, ""3"": 63, ""4"": 65, ""5"": 59}",connected
499,0,499,0.9920991666666666,0.0,0.0,"{""0"": 102, ""1"": 84, ""2"": 77, ""3"": 81, ""4"": 80, ""5"": 75}",connected
599,0,599,0.9905158333333334,0.0,0.0,"{""0"": 123, ""1"": 99, ""2"": 88, ""3"": 100, ""4"": 94, ""5"": 95}",connected
699,0,699,0.9889325,0.0,0.0,"{""0"": 143, ""1"": 116, ""2"": 110, ""3"": 116, ""4"": 105, ""5"": 109}",connected
799,2,799,0.9873491666666667,0.0,-6.87741509010084,"{""0"": 164, ""1"": 130, ""2"": 122, ""3"": 133, ""4"": 126, ""5"": 124}",connected
899,2,899,0.9857658333333333,0.0,-6.87741509010084,"{""0"": 183, ""1"": 144, ""2"": 142, ""3"": 149, ""4"": 141, ""5"": 140}",connected
999,2,999,0.9841825,0.0,-6.87741509010084,"{""0"": 205, ""1"": 161, ""2"": 159, ""3"": 166, ""4"": 150, ""5"": 158}",connected
1099,2,1099,0.9825991666666667,0.0,-6.87741509010084,"{""0"": 220, ""1"": 183, ""2"": 177, ""3"": 182, ""4"": 166, ""5"": 171}",connected
1199,2,1199,0.9810158333333333,0.0,-6.87741509010084,"{""0"": 237, ""1"": 200, ""2"": 191, ""3"": 203, ""4"": 185, ""5"": 183}",connected
1299,2,1299,0.9794325,0.0,-6.87741509010084,"{""0"": 252, ""1"": 215, ""2"": 209, ""3"": 222, ""4"": 200, ""5"": 201}",connected
1399,2,1399,0.9778491666666667,0.0,-6.87741509010084,"{""0"": 273, ""1"": 224, ""2"": 227, ""3"": 243, ""4"": 218, ""5"": 214}",connected
1499,4,1499,0.9762658333333334,0.0,-6.559673830517568,"{""0"": 288, ""1"": 248, ""2"": 253, ""3"": 252, ""4"": 234, ""5"": 224}",connected
1599,4,1599,0.9746825,0.0,-6.559673830517568,"{""0"": 305, ""1"": 269, ""2"": 267, ""3"": 272, ""4"": 246, ""5"": 240}",connected
1699,4,1699,0.9730991666666666,0.0,-6.559673830517568,"{""0"": 326, ""1"": 281, ""2"": 280, ""3"": 283, ""4"": 268, ""5"": 261}",connected
1799,4,1799,0.9715158333333334,0.0,-6.559673830517568,"{""0"": 343, ""1"": 295, ""2"": 294, ""3"": 301, ""4"": 286, ""5"": 280}",connected
1899,4,1899,0.9699325,0.0,-6.559673830517568,"{""0"": 362, ""1"": 315, ""2"": 311, ""3"": 317, ""4"": 305, ""5"": 289}",connected
1999,4,1999,0.9683491666666667,0.0,-6.559673830517568,"{""0"": 385, ""1"": 329, ""2"": 325, ""3"": 331, ""4"": 321, ""5"": 308}",connected
2099,4,2099,0.9667658333333333,0.0008624619850888848,-6.559673830517568,"{""0"": 403, ""1"": 354, ""2"": 340, ""3"": 345, ""4"": 332, ""5"": 325}",connected
2199,6,2199,0.9651825,0.0008564377133734525,-6.739832986379042,"{""0"": 430, ""1"": 371, ""2"": 347, ""3"": 360, ""4"": 355, ""5"": 336}",connected
2299,6,2299,0.9635991666666667,0.0008700810927742471,-6.739832986379042,"{""0"": 447, ""1"": 388, ""2"": 361, ""3"": 376, ""4"": 376, ""5"": 351}",connected
2399,6,2399,0.9620158333333333,0.0008828319609165191,-6.739832986379042,"{""0"": 462, ""1"": 403, ""2"": 372, ""3"": 400, ""4"": 395, ""5"": 367}",connected
2499,6,2499,0.9604325,0.000915395854099188,-6.739832986379042,"{""0"": 472, ""1"": 415, ""2"": 391, ""3"": 419, ""4"": 418, ""5"": 384}",connected
2599,6,2599,0.9588491666666666,0.0008884715422755107,-6.739832986379042,"{""0"": 484, ""1"": 434, ""2"": 403, ""3"": 431, ""4"": 438, ""5"": 409}",connected
2699,6,2699,0.9572658333333334,0.0008549979096278548,-6.739832986379042,"{""0"": 500, ""1"": 447, ""2"": 418, ""3"": 449, ""4"": 458, ""5"": 427}",connected
2799,6,2799,0.9556825,0.0008645958988927304,-6.739832986379042,"{""0"": 518, ""1"": 460, ""2"": 432, ""3"": 464, ""4"": 477, ""5"": 448}",connected
2899,8,2899,0.9540991666666667,0.00081579875521129,-6.691584416432306,"{""0"": 533, ""1"": 472, ""2"": 457, ""3"": 487, ""4"": 496, ""5"": 454}",connected
2999,8,2999,0.9525158333333333,0.000889837077993434,-6.691584416432306,"{""0"": 549, ""1"": 487, ""2"": 474, ""3"": 500, ""4"": 523, ""5"": 466}",connected
3099,8,3099,0.9509325,0.0009875285849557259,-6.691584416432306,"{""0"": 564, ""1"": 508, ""2"": 485, ""3"": 521, ""4"": 540, ""5"": 481}",connected
3199,8,3199,0.9493491666666667,0.0009687414119252935,-6.691584416432306,"{""0"": 581, ""1"": 521, ""2"": 497, ""3"": 537, ""4"": 558, ""5"": 505}",connected
3299,8,3299,0.9477658333333333,0.0009856259720982053,-6.691584416432306,"{""0"": 598, ""1"": 534, ""2"": 515, ""3"": 550, ""4"": 581, ""5"": 521}",connected
3399,8,3399,0.9461825,0.0009483663775608875,-6.691584416432306,"{""0"": 611, ""1"": 551, ""2"": 530, ""3"": 567, ""4"": 607, ""5"": 533}",connected
3499,8,3499,0.9445991666666667,0.0008508143472135999,-6.691584416432306,"{""0"": 622, ""1"": 568, ""2"": 543, ""3"": 590, ""4"": 630, ""5"": 546}",connected
3599,10,3599,0.9430158333333334,0.0007926810526987537,-6.68584844567813,"{""0"": 637, ""1"": 585, ""2"": 556, ""3"": 612, ""4"": 645, ""5"": 564}",connected
3699,10,3699,0.9414325,0.0008047874219482765,-6.68584844567813,"{""0"": 657, ""1"": 606, ""2"": 569, ""3"": 624, ""4"": 662, ""5"": 581}",connected
3799,10,3799,0.9398491666666666,0.0008017164314514957,-6.68584844567813,"{""0"": 674, ""1"": 622, ""2"": 583, ""3"": 640, ""4"": 683, ""5"": 597}",connected
3899,10,3899,0.9382658333333334,0.000816901445214171,-6.68584844567813,"{""0"": 699, ""1"": 639, ""2"": 598, ""3"": 653, ""4"": 696, ""5"": 614}",connected
3999,10,3999,0.9366825,0.000910800632846076,-6.68584844567813,"{""0"": 713, ""1"": 655, ""2"": 622, ""3"": 665, ""4"": 709, ""5"": 635}",connected
4099,10,4099,0.9350991666666667,0.0009159840786014683,-6.68584844567813,"{""0"": 729, ""1"": 670, ""2"": 641, ""3"": 681, ""4"": 726, ""5"": 652}",connected
4199,10,4199,0.9335158333333333,0.0009737911575939506,-6.68584844567813,"{""0"": 742, ""1"": 685, ""2"": 659, ""3"": 700, ""4"": 751, ""5"": 662}",connected
4299,10,4299,0.9319325,0.0009905936164432206,-6.68584844567813,"{""0"": 766, ""1"": 697, ""2"": 668, ""3"": 725, ""4"": 767, ""5"": 676}",connected
4399,12,4399,0.9303491666666667,0.001052548041625414,-6.782335946297583,"{""0"": 787, ""1"": 712, ""2"": 683, ""3"": 738, ""4"": 788, ""5"": 691}",connected
4499,12,4499,0.9287658333333333,0.0010641495973686688,-6.782335946297583,"{""0"": 807, ""1"": 725, ""2"": 708, ""3"": 749, ""4"": 806, ""5"": 704}",connected
4599,12,4599,0.9271825,0.000987516380555462,-6.782335946297583,"{""0"": 823, ""1"": 741, ""2"": 725, ""3"": 768, ""4"": 817, ""5"": 725}",connected
4699,12,4699,0.9255991666666666,0.000939794693258591,-6.782335946297583,"{""0"": 842, ""1"": 752, ""2"": 738, ""3"": 786, ""4"": 835, ""5"": 746}",connected
4799,12,4799,0.9240158333333334,0.0008361145513481461,-6.782335946297583,"{""0"": 856, ""1"": 770, ""2"": 751, ""3"": 805, ""4"": 855, ""5"": 762}",connected
4899,12,4899,0.9224325,0.0008160242738085799,-6.782335946297583,"{""0"": 873, ""1"": 783, ""2"": 779, ""3"": 826, ""4"": 868, ""5"": 770}",connected
4999,12,4999,0.9208491666666667,0.0008819786325329914,-6.782335946297583,"{""0"": 892, ""1"": 801, ""2"": 792, ""3"": 841, ""4"": 895, ""5"": 778}",connected
5099,14,5099,0.9192658333333333,0.000964328735426534,-6.7420151765524805,"{""0"": 905, ""1"": 817, ""2"": 803, ""3"": 853, ""4"": 922, ""5"": 799}",connected
5199,14,5199,0.9176825,0.0009260285409982316,-6.7420151765524805,"{""0"": 922, ""1"": 831, ""2"": 823, ""3"": 867, ""4"": 939, ""5"": 817}",connected
5299,14,5299,0.9160991666666667,0.0008958307033753954,-6.7420151765524805,"{""0"": 934, ""1"": 843, ""2"": 839, ""3"": 879, ""4"": 966, ""5"": 838}",connected
5399,14,5399,0.9145158333333333,0.0008087365952087566,-6.7420151765524805,"{""0"": 948, ""1"": 859, ""2"": 856, ""3"": 897, ""4"": 985, ""5"": 854}",connected
5499,14,5499,0.9129325,0.0008234629203798249,-6.7420151765524805,"{""0"": 969, ""1"": 880, ""2"": 873, ""3"": 908, ""4"": 1000, ""5"": 869}",connected
5599,16,5599,0.9113491666666667,0.000899016972980462,-6.076169714651769,"{""0"": 989, ""1"": 895, ""2"": 897, ""3"": 923, ""4"": 1012, ""5"": 883}",connected
5699,16,5699,0.9097658333333334,0.0015696626811404712,-6.076169714651769,"{""0"": 1005, ""1"": 916, ""2"": 909, ""3"": 938, ""4"": 1033, ""5"": 898}",connected
5799,16,5799,0.9081825,0.0020338945457478983,-6.076169714651769,"{""0"": 1023, ""1"": 934, ""2"": 930, ""3"": 949, ""4"": 1055, ""5"": 908}",connected
5899,16,5899,0.9065991666666666,0.001930513461411465,-6.076169714651769,"{""0"": 1034, ""1"": 961, ""2"": 944, ""3"": 965, ""4"": 1071, ""5"": 924}",connected
5999,16,5999,0.9050158333333334,0.0019487619688152336,-6.076169714651769,"{""0"": 1047, ""1"": 982, ""2"": 953, ""3"": 986, ""4"": 1091, ""5"": 940}",connected
6099,16,6099,0.9034325,0.0016572869248921052,-6.076169714651769,"{""0"": 1063, ""1"": 992, ""2"": 968, ""3"": 1006, ""4"": 1114, ""5"": 956}",connected
6199,16,6199,0.9018491666666667,0.0013029146342887544,-6.076169714651769,"{""0"": 1074, ""1"": 1011, ""2"": 985, ""3"": 1023, ""4"": 1132, ""5"": 974}",connected
6299,18,6299,0.9002658333333333,0.0014170792198274285,-6.180199133102885,"{""0"": 1087, ""1"": 1032, ""2"": 1003, ""3"": 1041, ""4"": 1149, ""5"": 987}",connected
6399,18,6399,0.8986825,0.0013608208586811089,-6.180199133102885,"{""0"": 1107, ""1"": 1046, ""2"": 1023, ""3"": 1052, ""4"": 1177, ""5"": 994}",connected
6499,18,6499,0.8970991666666667,0.0010726811114000158,-6.180199133102885,"{""0"": 1120, ""1"": 1072, ""2"": 1037, ""3"": 1069, ""4"": 1194, ""5"": 1007}",connected
6599,18,6599,0.8955158333333333,0.001064314821269363,-6.180199133102885,"{""0"": 1138, ""1"": 1106, ""2"": 1050, ""3"": 1081, ""4"": 1204, ""5"": 1020}",connected
6699,18,6699,0.8939325,0.001032265034446027,-6.180199133102885,"{""0"": 1158, ""1"": 1123, ""2"": 1070, ""3"": 1095, ""4"": 1217, ""5"": 1036}",connected
6799,18,6799,0.8923491666666666,0.0013660429394803941,-6.180199133102885,"{""0"": 1170, ""1"": 1147, ""2"": 1090, ""3"": 1112, ""4"": 1231, ""5"": 1049}",connected
6899,18,6899,0.8907658333333334,0.0012838459142949432,-6.180199133102885,"{""0"": 1185, ""1"": 1164, ""2"": 1106, ""3"": 1130, ""4"": 1247, ""5"": 1067}",connected
6999,18,6999,0.8891825,0.0011807244739611633,-6.180199133102885,"{""0"": 1205, ""1"": 1182, ""2"": 1121, ""3"": 1146, ""4"": 1260, ""5"": 1085}",connected
7099,20,7099,0.8875991666666667,0.001268267814302817,-6.24226892197039,"{""0"": 1227, ""1"": 1194, ""2"": 1130, ""3"": 1159, ""4"": 1285, ""5"": 1104}",connected
7199,20,7199,0.8860158333333333,0.0010600915385293773,-6.24226892197039,"{""0"": 1246, ""1"": 1211, ""2"": 1143, ""3"": 1176, ""4"": 1304, ""5"": 1119}",connected
7299,20,7299,0.8844325,0.0014941569865914062,-6.24226892197039,"{""0"": 1261, ""1"": 1224, ""2"": 1160, ""3"": 1194, ""4"": 1328, ""5"": 1132}",connected
7399,20,7399,0.8828491666666667,0.0015541228369693272,-6.24226892197039,"{""0"": 1285, ""1"": 1239, ""2"": 1180, ""3"": 1203, ""4"": 1346, ""5"": 1146}",connected
7499,20,7499,0.8812658333333333,0.0017915149769396521,-6.24226892197039,"{""0"": 1296, ""1"": 1264, ""2"": 1201, ""3"": 1219, ""4"": 1363, ""5"": 1156}",connected
7599,20,7599,0.8796825,0.0016533301380695774,-6.24226892197039,"{""0"": 1310, ""1"": 1284, ""2"": 1224, ""3"": 1239, ""4"": 1379, ""5"": 1163}",connected
7699,20,7699,0.8780991666666667,0.0011981914137140848,-6.24226892197039,"{""0"": 1325, ""1"": 1307, ""2"": 1239, ""3"": 1258, ""4"": 1393, ""5"": 1177}",connected
7799,22,7799,0.8765158333333334,0.0011540566410985775,-6.282918509646234,"{""0"": 1347, ""1"": 1319, ""2"": 1249, ""3"": 1270, ""4"": 1421, ""5"": 1193}",connected
7899,22,7899,0.8749325,0.001154534753295593,-6.282918509646234,"{""0"": 1355, ""1"": 1336, ""2"": 1265, ""3"": 1283, ""4"": 1451, ""5"": 1209}",connected
7999,22,7999,0.8733491666666666,0.001505347118654754,-6.282918509646234,"{""0"": 1378, ""1"": 1350, ""2"": 1281, ""3"": 1297, ""4"": 1473, ""5"": 1220}",connected
8099,22,8099,0.8717658333333334,0.0015787001635180786,-6.282918509646234,"{""0"": 1393, ""1"": 1366, ""2"": 1296, ""3"": 1318, ""4"": 1492, ""5"": 1234}",connected
8199,22,8199,0.8701825000000001,0.0016030095118912868,-6.282918509646234,"{""0"": 1413, ""1"": 1382, ""2"": 1310, ""3"": 1334, ""4"": 1511, ""5"": 1249}",connected
8299,22,8299,0.8685991666666667,0.00130241153674433,-6.282918509646234,"{""0"": 1432, ""1"": 1395, ""2"": 1326, ""3"": 1351, ""4"": 1530, ""5"": 1265}",connected
8399,22,8399,0.8670158333333333,0.0012241532356711104,-6.282918509646234,"{""0"": 1450, ""1"": 1417, ""2"": 1337, ""3"": 1371, ""4"": 1546, ""5"": 1278}",connected
8499,24,8499,0.8654325,0.0012291234277654439,-6.451498327679777,"{""0"": 1476, ""1"": 1429, ""2"": 1351, ""3"": 1387, ""4"": 1565, ""5"": 1291}",connected
8599,24,8599,0.8638491666666667,0.0015251899970462545,-6.451498327679777,"{""0"": 1491, ""1"": 1444, ""2"": 1367, ""3"": 1400, ""4"": 1598, ""5"": 1299}",connected
8699,24,8699,0.8622658333333333,0.0014919108408503233,-6.451498327679777,"{""0"": 1505, ""1"": 1457, ""2"": 1388, ""3"": 1416, ""4"": 1618, ""5"": 1315}",connected
8799,24,8799,0.8606825,0.0012457521446049213,-6.451498327679777,"{""0"": 1521, ""1"": 1473, ""2"": 1407, ""3"": 1430, ""4"": 1636, ""5"": 1332}",connected
8899,24,8899,0.8590991666666666,0.0012078723710146732,-6.451498327679777,"{""0"": 1541, ""1"": 1482, ""2"": 1422, ""3"": 1443, ""4"": 1664, ""5"": 1347}",connected
8999,24,8999,0.8575158333333334,0.0009509459635592066,-6.451498327679777,"{""0"": 1553, ""1"": 1498, ""2"": 1441, ""3"": 1466, ""4"": 1684, ""5"": 1357}",connected
9099,24,9099,0.8559325,0.001087285052635707,-6.451498327679777,"{""0"": 1578, ""1"": 1511, ""2"": 1450, ""3"": 1482, ""4"": 1703, ""5"": 1375}",connected
9199,26,9199,0.8543491666666667,0.0011342847743071615,-6.633453755872324,"{""0"": 1606, ""1"": 1519, ""2"": 1464, ""3"": 1505, ""4"": 1720, ""5"": 1385}",connected
9299,26,9299,0.8527658333333333,0.001224056102510076,-6.633453755872324,"{""0"": 1626, ""1"": 1537, ""2"": 1478, ""3"": 1519, ""4"": 1741, ""5"": 1398}",connected
9399,26,9399,0.8511825,0.0012587620530393907,-6.633453755872324,"{""0"": 1642, ""1"": 1559, ""2"": 1496, ""3"": 1537, ""4"": 1753, ""5"": 1412}",connected
9499,26,9499,0.8495991666666667,0.0011132979919784701,-6.633453755872324,"{""0"": 1657, ""1"": 1569, ""2"": 1510, ""3"": 1556, ""4"": 1784, ""5"": 1423}",connected
9599,26,9599,0.8480158333333333,0.001390638010634575,-6.633453755872324,"{""0"": 1673, ""1"": 1586, ""2"": 1524, ""3"": 1574, ""4"": 1804, ""5"": 1438}",connected
9699,26,9699,0.8464325,0.0014323207951383666,-6.633453755872324,"{""0"": 1690, ""1"": 1606, ""2"": 1533, ""3"": 1599, ""4"": 1817, ""5"": 1454}",connected
9799,26,9799,0.8448491666666667,0.0013594343955628573,-6.633453755872324,"{""0"": 1712, ""1"": 1623, ""2"": 1547, ""3"": 1613, ""4"": 1835, ""5"": 1469}",connected
9899,28,9899,0.8432658333333334,0.001316523407585919,-6.638521295656184,"{""0"": 1733, ""1"": 1647, ""2"": 1561, ""3"": 1625, ""4"": 1850, ""5"": 1483}",connected
9999,28,9999,0.8416825,0.0010155226083588787,-6.638521295656184,"{""0"": 1748, ""1"": 1658, ""2"": 1580, ""3"": 1640, ""4"": 1876, ""5"": 1497}",connected
10099,28,10099,0.8400991666666666,0.0009057865210343152,-6.638521295656184,"{""0"": 1768, ""1"": 1673, ""2"": 1597, ""3"": 1653, ""4"": 1894, ""5"": 1514}",connected
10199,28,10199,0.8385158333333333,0.0010098344724974596,-6.638521295656184,"{""0"": 1786, ""1"": 1685, ""2"": 1615, ""3"": 1676, ""4"": 1919, ""5"": 1518}",connected
10299,28,10299,0.8369325000000001,0.0010814281497732736,-6.638521295656184,"{""0"": 1803, ""1"": 1715, ""2"": 1624, ""3"": 1690, ""4"": 1936, ""5"": 1531}",connected
10399,28,10399,0.8353491666666667,0.001364516734611243,-6.638521295656184,"{""0"": 1821, ""1"": 1741, ""2"": 1639, ""3"": 1707, ""4"": 1946, ""5"": 1545}",connected
10499,28,10499,0.8337658333333333,0.0016356788607663475,-6.638521295656184,"{""0"": 1839, ""1"": 1757, ""2"": 1658, ""3"": 1720, ""4"": 1969, ""5"": 1556}",connected
10599,28,10599,0.8321825,0.0015280236583203077,-6.638521295656184,"{""0"": 1854, ""1"": 1779, ""2"": 1671, ""3"": 1736, ""4"": 1982, ""5"": 1577}",connected
10699,30,10699,0.8305991666666667,0.001459845323697664,-6.659399708701918,"{""0"": 1861, ""1"": 1799, ""2"": 1692, ""3"": 1752, ""4"": 2005, ""5"": 1590}",connected
10799,30,10799,0.8290158333333333,0.0014858767832629384,-6.659399708701918,"{""0"": 1880, ""1"": 1819, ""2"": 1698, ""3"": 1766, ""4"": 2026, ""5"": 1610}",connected
10899,30,10899,0.8274325,0.001352241428103298,-6.659399708701918,"{""0"": 1896, ""1"": 1843, ""2"": 1713, ""3"": 1785, ""4"": 2041, ""5"": 1621}",connected
10999,30,10999,0.8258491666666667,0.001379387469496578,-6.659399708701918,"{""0"": 1912, ""1"": 1865, ""2"": 1723, ""3"": 1796, ""4"": 2061, ""5"": 1642}",connected
11099,30,11099,0.8242658333333334,0.001711953428457491,-6.659399708701918,"{""0"": 1923, ""1"": 1891, ""2"": 1737, ""3"": 1823, ""4"": 2070, ""5"": 1655}",connected
11199,30,11199,0.8226825,0.0014444317421293817,-6.659399708701918,"{""0"": 1934, ""1"": 1915, ""2"": 1752, ""3"": 1835, ""4"": 2097, ""5"": 1666}",connected
11299,30,11299,0.8210991666666667,0.0014103202216210775,-6.659399708701918,"{""0"": 1959, ""1"": 1937, ""2"": 1759, ""3"": 1846, ""4"": 2119, ""5"": 1679}",connected
11399,32,11399,0.8195158333333333,0.0017128310821135529,-6.7117140935588395,"{""0"": 1975, ""1"": 1951, ""2"": 1771, ""3"": 1855, ""4"": 2145, ""5"": 1702}",connected
11499,32,11499,0.8179325000000001,0.00155907028762158,-6.7117140935588395,"{""0"": 1987, ""1"": 1970, ""2"": 1786, ""3"": 1870, ""4"": 2170, ""5"": 1716}",connected
11599,32,11599,0.8163491666666667,0.0015615982710733079,-6.7117140935588395,"{""0"": 1998, ""1"": 1991, ""2"": 1802, ""3"": 1889, ""4"": 2190, ""5"": 1729}",connected
11699,32,11699,0.8147658333333333,0.0014356355863856152,-6.7117140935588395,"{""0"": 2019, ""1"": 2011, ""2"": 1811, ""3"": 1905, ""4"": 2211, ""5"": 1742}",connected
11799,32,11799,0.8131825,0.0012193288060370832,-6.7117140935588395,"{""0"": 2032, ""1"": 2032, ""2"": 1831, ""3"": 1919, ""4"": 2224, ""5"": 1761}",connected
11899,32,11899,0.8115991666666666,0.0010930029611336068,-6.7117140935588395,"{""0"": 2045, ""1"": 2053, ""2"": 1840, ""3"": 1947, ""4"": 2243, ""5"": 1771}",connected
11999,32,11999,0.8100158333333334,0.0010346232473966667,-6.7117140935588395,"{""0"": 2068, ""1"": 2070, ""2"": 1851, ""3"": 1966, ""4"": 2259, ""5"": 1785}",connected
12099,34,12099,0.8084325,0.0010991969908354805,-6.737723312368068,"{""0"": 2088, ""1"": 2087, ""2"": 1863, ""3"": 1978, ""4"": 2286, ""5"": 1797}",connected
12199,34,12199,0.8068491666666666,0.0011138176254462452,-6.737723312368068,"{""0"": 2107, ""1"": 2107, ""2"": 1880, ""3"": 1990, ""4"": 2307, ""5"": 1808}",connected
12299,34,12299,0.8052658333333333,0.0011467458371771499,-6.737723312368068,"{""0"": 2128, ""1"": 2119, ""2"": 1894, ""3"": 2004, ""4"": 2327, ""5"": 1827}",connected
12399,34,12399,0.8036825000000001,0.001196880322531797,-6.737723312368068,"{""0"": 2157, ""1"": 2129, ""2"": 1902, ""3"": 2020, ""4"": 2349, ""5"": 1842}",connected
12499,34,12499,0.8020991666666667,0.0011589569426723755,-6.737723312368068,"{""0"": 2176, ""1"": 2145, ""2"": 1921, ""3"": 2035, ""4"": 2362, ""5"": 1860}",connected
12599,34,12599,0.8005158333333333,0.0011090208651148715,-6.737723312368068,"{""0"": 2197, ""1"": 2159, ""2"": 1947, ""3"": 2046, ""4"": 2376, ""5"": 1874}",connected
12699,34,12699,0.7989325,0.001160874794004485,-6.737723312368068,"{""0"": 2219, ""1"": 2176, ""2"": 1958, ""3"": 2063, ""4"": 2396, ""5"": 1887}",connected
12799,36,12799,0.7973491666666667,0.001114670465758536,-6.821714565985733,"{""0"": 2227, ""1"": 2191, ""2"": 1972, ""3"": 2085, ""4"": 2416, ""5"": 1908}",connected
12899,36,12899,0.7957658333333333,0.0013702311864471994,-6.821714565985733,"{""0"": 2237, ""1"": 2201, ""2"": 1986, ""3"": 2101, ""4"": 2449, ""5"": 1925}",connected
12999,36,12999,0.7941825,0.0013482646123156882,-6.821714565985733,"{""0"": 2266, ""1"": 2219, ""2"": 2003, ""3"": 2109, ""4"": 2466, ""5"": 1936}",connected
13099,36,13099,0.7925991666666667,0.0013122753830975852,-6.821714565985733,"{""0"": 2286, ""1"": 2239, ""2"": 2015, ""3"": 2126, ""4"": 2480, ""5"": 1953}",connected
13199,36,13199,0.7910158333333334,0.0012941474348190242,-6.821714565985733,"{""0"": 2303, ""1"": 2261, ""2"": 2033, ""3"": 2140, ""4"": 2491, ""5"": 1971}",connected
13299,38,13299,0.7894325,0.0011805090261623264,-6.507829232055596,"{""0"": 2315, ""1"": 2278, ""2"": 2052, ""3"": 2157, ""4"": 2513, ""5"": 1984}",connected
13399,38,13399,0.7878491666666667,0.00117855004966259,-6.507829232055596,"{""0"": 2330, ""1"": 2293, ""2"": 2062, ""3"": 2177, ""4"": 2535, ""5"": 2002}",connected
13499,38,13499,0.7862658333333333,0.0012918740563327446,-6.507829232055596,"{""0"": 2356, ""1"": 2308, ""2"": 2073, ""3"": 2193, ""4"": 2557, ""5"": 2012}",connected
13599,38,13599,0.7846825000000001,0.001537160567822866,-6.507829232055596,"{""0"": 2380, ""1"": 2322, ""2"": 2087, ""3"": 2208, ""4"": 2577, ""5"": 2025}",connected
13699,38,13699,0.7830991666666667,0.0015006607095710933,-6.507829232055596,"{""0"": 2400, ""1"": 2343, ""2"": 2102, ""3"": 2224, ""4"": 2590, ""5"": 2040}",connected
13799,38,13799,0.7815158333333333,0.0016555654030526057,-6.507829232055596,"{""0"": 2420, ""1"": 2364, ""2"": 2117, ""3"": 2238, ""4"": 2605, ""5"": 2055}",connected
13899,38,13899,0.7799325,0.0018981532071484252,-6.507829232055596,"{""0"": 2434, ""1"": 2380, ""2"": 2127, ""3"": 2253, ""4"": 2618, ""5"": 2087}",connected
13999,40,13999,0.7783491666666666,0.0016736534819938242,-6.563272038800642,"{""0"": 2462, ""1"": 2394, ""2"": 2142, ""3"": 2263, ""4"": 2633, ""5"": 2105}",connected
14099,40,14099,0.7767658333333334,0.0018094083404866978,-6.563272038800642,"{""0"": 2482, ""1"": 2410, ""2"": 2162, ""3"": 2272, ""4"": 2655, ""5"": 2118}",connected
14199,40,14199,0.7751825,0.0016435522329993546,-6.563272038800642,"{""0"": 2505, ""1"": 2427, ""2"": 2182, ""3"": 2282, ""4"": 2670, ""5"": 2133}",connected
14299,40,14299,0.7735991666666666,0.001273122368438635,-6.563272038800642,"{""0"": 2527, ""1"": 2447, ""2"": 2193, ""3"": 2299, ""4"": 2691, ""5"": 2142}",connected
14399,40,14399,0.7720158333333333,0.0013385424963780678,-6.563272038800642,"{""0"": 2547, ""1"": 2461, ""2"": 2207, ""3"": 2316, ""4"": 2710, ""5"": 2158}",connected
14499,40,14499,0.7704325000000001,0.0013574826231342741,-6.563272038800642,"{""0"": 2568, ""1"": 2477, ""2"": 2219, ""3"": 2331, ""4"": 2729, ""5"": 2175}",connected
14599,42,14599,0.7688491666666667,0.0014713594398926943,-6.373460646652218,"{""0"": 2591, ""1"": 2494, ""2"": 2237, ""3"": 2346, ""4"": 2750, ""5"": 2181}",connected
14699,42,14699,0.7672658333333333,0.0016024931482388639,-6.373460646652218,"{""0"": 2606, ""1"": 2508, ""2"": 2262, ""3"": 2358, ""4"": 2775, ""5"": 2190}",connected
14799,42,14799,0.7656825,0.0017568970579304732,-6.373460646652218,"{""0"": 2634, ""1"": 2527, ""2"": 2270, ""3"": 2374, ""4"": 2793, ""5"": 2201}",connected
14899,42,14899,0.7640991666666667,0.0016439701602212154,-6.373460646652218,"{""0"": 2663, ""1"": 2544, ""2"": 2278, ""3"": 2390, ""4"": 2812, ""5"": 2212}",connected
14999,42,14999,0.7625158333333333,0.002036976497329306,-6.373460646652218,"{""0"": 2698, ""1"": 2564, ""2"": 2287, ""3"": 2400, ""4"": 2819, ""5"": 2231}",connected
15099,42,15099,0.7609325,0.0027022101244074293,-6.373460646652218,"{""0"": 2726, ""1"": 2581, ""2"": 2294, ""3"": 2414, ""4"": 2838, ""5"": 2246}",connected
15199,42,15199,0.7593491666666666,0.0028409183720941654,-6.373460646652218,"{""0"": 2740, ""1"": 2600, ""2"": 2306, ""3"": 2427, ""4"": 2861, ""5"": 2265}",connected
15299,42,15299,0.7577658333333334,0.0029893164584063924,-6.373460646652218,"{""0"": 2764, ""1"": 2625, ""2"": 2323, ""3"": 2439, ""4"": 2871, ""5"": 2277}",connected
15399,44,15399,0.7561825,0.0025586637700325808,-6.417596091579815,"{""0"": 2793, ""1"": 2637, ""2"": 2331, ""3"": 2449, ""4"": 2895, ""5"": 2294}",connected
