global_step,episode_count,replay_size,epsilon,loss,mean_reward_100,expert_action_loss,expert_bc_weight,expert_replay_size,action_counts,connection_status
7699,20,7699,0.8780991666666667,0.003938219636911527,-7.848887329967693,0.0,0.0,1526,"{""0"": 1333, ""1"": 1214, ""2"": 1269, ""3"": 1219, ""4"": 1476, ""5"": 1188}",connected
7799,20,7799,0.8765158333333334,0.0036740815883968027,-7.848887329967693,0.0,0.0,1526,"{""0"": 1349, ""1"": 1227, ""2"": 1286, ""3"": 1235, ""4"": 1499, ""5"": 1203}",connected
7899,20,7899,0.8749325,0.003415069975890219,-7.848887329967693,0.0,0.0,1526,"{""0"": 1369, ""1"": 1239, ""2"": 1304, ""3"": 1251, ""4"": 1518, ""5"": 1218}",connected
7999,20,7999,0.8733491666666666,0.003075158988358453,-7.848887329967693,0.0,0.0,1526,"{""0"": 1389, ""1"": 1250, ""2"": 1323, ""3"": 1266, ""4"": 1542, ""5"": 1229}",connected
8099,20,8099,0.8717658333333334,0.005787139713065699,-7.848887329967693,0.0,0.0,1526,"{""0"": 1398, ""1"": 1266, ""2"": 1349, ""3"": 1280, ""4"": 1558, ""5"": 1248}",connected
8199,20,8199,0.8701825000000001,0.007062414503889158,-7.848887329967693,0.0,0.0,1526,"{""0"": 1414, ""1"": 1279, ""2"": 1371, ""3"": 1295, ""4"": 1577, ""5"": 1263}",connected
8299,22,8299,0.8685991666666667,0.00771760045317933,-7.907172639769587,0.0,0.0,1526,"{""0"": 1432, ""1"": 1292, ""2"": 1401, ""3"": 1303, ""4"": 1597, ""5"": 1274}",connected
8399,22,8399,0.8670158333333333,0.008416915368288756,-7.907172639769587,0.0,0.0,1526,"{""0"": 1455, ""1"": 1304, ""2"": 1415, ""3"": 1317, ""4"": 1618, ""5"": 1290}",connected
8499,22,8499,0.8654325,0.005911375309806317,-7.907172639769587,0.0,0.0,1526,"{""0"": 1464, ""1"": 1317, ""2"": 1424, ""3"": 1334, ""4"": 1657, ""5"": 1303}",connected
8599,22,8599,0.8638491666666667,0.004744804567890242,-7.907172639769587,0.0,0.0,1526,"{""0"": 1476, ""1"": 1332, ""2"": 1440, ""3"": 1344, ""4"": 1691, ""5"": 1316}",connected
8699,22,8699,0.8622658333333333,0.00423982321517542,-7.907172639769587,0.0,0.0,1526,"{""0"": 1494, ""1"": 1347, ""2"": 1462, ""3"": 1358, ""4"": 1712, ""5"": 1326}",connected
8799,22,8799,0.8606825,0.0038604080665390937,-7.907172639769587,0.0,0.0,1526,"{""0"": 1505, ""1"": 1357, ""2"": 1482, ""3"": 1375, ""4"": 1734, ""5"": 1346}",connected
8899,22,8899,0.8590991666666666,0.00367073847563006,-7.907172639769587,0.0,0.0,1526,"{""0"": 1520, ""1"": 1371, ""2"": 1507, ""3"": 1384, ""4"": 1751, ""5"": 1366}",connected
8999,24,8999,0.8575158333333334,0.0037787388486322016,-7.997993479890283,0.0,0.0,1526,"{""0"": 1539, ""1"": 1393, ""2"": 1531, ""3"": 1390, ""4"": 1768, ""5"": 1378}",connected
9099,24,9099,0.8559325,0.00608925846288912,-7.997993479890283,0.0,0.0,1526,"{""0"": 1560, ""1"": 1410, ""2"": 1544, ""3"": 1402, ""4"": 1789, ""5"": 1394}",connected
9199,24,9199,0.8543491666666667,0.0068376698216889055,-7.997993479890283,0.0,0.0,1526,"{""0"": 1579, ""1"": 1425, ""2"": 1560, ""3"": 1417, ""4"": 1815, ""5"": 1403}",connected
9299,24,9299,0.8527658333333333,0.007088917415821925,-7.997993479890283,0.0,0.0,1526,"{""0"": 1595, ""1"": 1443, ""2"": 1574, ""3"": 1432, ""4"": 1840, ""5"": 1415}",connected
9399,24,9399,0.8511825,0.006982014008099213,-7.997993479890283,0.0,0.0,1526,"{""0"": 1601, ""1"": 1465, ""2"": 1596, ""3"": 1446, ""4"": 1863, ""5"": 1428}",connected
9499,24,9499,0.8495991666666667,0.004756079885410145,-7.997993479890283,0.0,0.0,1526,"{""0"": 1617, ""1"": 1472, ""2"": 1612, ""3"": 1463, ""4"": 1889, ""5"": 1446}",connected
9599,24,9599,0.8480158333333333,0.003871669070795178,-7.997993479890283,0.0,0.0,1526,"{""0"": 1631, ""1"": 1477, ""2"": 1633, ""3"": 1472, ""4"": 1925, ""5"": 1461}",connected
9699,24,9699,0.8464325,0.0036861112574115397,-7.997993479890283,0.0,0.0,1526,"{""0"": 1638, ""1"": 1490, ""2"": 1649, ""3"": 1492, ""4"": 1960, ""5"": 1470}",connected
9799,26,9799,0.8448491666666667,0.003471164418151602,-8.097787854996009,0.0,0.0,1526,"{""0"": 1657, ""1"": 1501, ""2"": 1660, ""3"": 1506, ""4"": 1984, ""5"": 1491}",connected
9899,26,9899,0.8432658333333334,0.003283563147997484,-8.097787854996009,0.0,0.0,1526,"{""0"": 1678, ""1"": 1512, ""2"": 1678, ""3"": 1522, ""4"": 2008, ""5"": 1501}",connected
9999,26,9999,0.8416825,0.003263432830572128,-8.097787854996009,0.0,0.0,1526,"{""0"": 1692, ""1"": 1530, ""2"": 1694, ""3"": 1541, ""4"": 2030, ""5"": 1512}",connected
10099,26,10099,0.8400991666666666,0.005038922268431634,-8.097787854996009,0.0,0.0,1526,"{""0"": 1705, ""1"": 1539, ""2"": 1709, ""3"": 1553, ""4"": 2062, ""5"": 1531}",connected
10199,26,10199,0.8385158333333333,0.00596704927040264,-8.097787854996009,0.0,0.0,1526,"{""0"": 1717, ""1"": 1558, ""2"": 1728, ""3"": 1565, ""4"": 2088, ""5"": 1543}",connected
10299,26,10299,0.8369325000000001,0.006550395418889821,-8.097787854996009,0.0,0.0,1526,"{""0"": 1736, ""1"": 1570, ""2"": 1751, ""3"": 1584, ""4"": 2101, ""5"": 1557}",connected
10399,26,10399,0.8353491666666667,0.007182117025367915,-8.097787854996009,0.0,0.0,1526,"{""0"": 1755, ""1"": 1588, ""2"": 1768, ""3"": 1606, ""4"": 2112, ""5"": 1570}",connected
10499,28,10499,0.8337658333333333,0.005718236938118935,-8.088027248425144,0.0,0.0,1526,"{""0"": 1767, ""1"": 1603, ""2"": 1789, ""3"": 1623, ""4"": 2132, ""5"": 1585}",connected
10599,28,10599,0.8321825,0.005276716789230704,-8.088027248425144,0.0,0.0,1526,"{""0"": 1785, ""1"": 1621, ""2"": 1803, ""3"": 1635, ""4"": 2154, ""5"": 1601}",connected
10699,28,10699,0.8305991666666667,0.005073772448813543,-8.088027248425144,0.0,0.0,1526,"{""0"": 1799, ""1"": 1634, ""2"": 1827, ""3"": 1651, ""4"": 2180, ""5"": 1608}",connected
10799,28,10799,0.8290158333333333,0.005026943843113259,-8.088027248425144,0.0,0.0,1526,"{""0"": 1819, ""1"": 1646, ""2"": 1845, ""3"": 1667, ""4"": 2201, ""5"": 1621}",connected
10899,28,10899,0.8274325,0.004668838892830536,-8.088027248425144,0.0,0.0,1526,"{""0"": 1840, ""1"": 1661, ""2"": 1858, ""3"": 1679, ""4"": 2215, ""5"": 1646}",connected
10999,28,10999,0.8258491666666667,0.004722207848681137,-8.088027248425144,0.0,0.0,1526,"{""0"": 1861, ""1"": 1675, ""2"": 1873, ""3"": 1696, ""4"": 2239, ""5"": 1655}",connected
11099,28,11099,0.8242658333333334,0.007042388543486595,-8.088027248425144,0.0,0.0,1526,"{""0"": 1872, ""1"": 1706, ""2"": 1879, ""3"": 1712, ""4"": 2259, ""5"": 1671}",connected
11199,30,11199,0.8226825,0.007587603207211941,-8.061769423214718,0.0,0.0,1526,"{""0"": 1895, ""1"": 1724, ""2"": 1891, ""3"": 1732, ""4"": 2277, ""5"": 1680}",connected
11299,30,11299,0.8210991666666667,0.008370115142315625,-8.061769423214718,0.0,0.0,1526,"{""0"": 1913, ""1"": 1734, ""2"": 1912, ""3"": 1744, ""4"": 2302, ""5"": 1694}",connected
11399,30,11399,0.8195158333333333,0.008378215229604392,-8.061769423214718,0.0,0.0,1526,"{""0"": 1930, ""1"": 1752, ""2"": 1928, ""3"": 1749, ""4"": 2323, ""5"": 1717}",connected
11499,30,11499,0.8179325000000001,0.00620395353063941,-8.061769423214718,0.0,0.0,1526,"{""0"": 1943, ""1"": 1769, ""2"": 1945, ""3"": 1761, ""4"": 2351, ""5"": 1730}",connected
11599,30,11599,0.8163491666666667,0.005589415584690869,-8.061769423214718,0.0,0.0,1526,"{""0"": 1950, ""1"": 1786, ""2"": 1954, ""3"": 1777, ""4"": 2382, ""5"": 1750}",connected
11699,30,11699,0.8147658333333333,0.005333901473786682,-8.061769423214718,0.0,0.0,1526,"{""0"": 1967, ""1"": 1803, ""2"": 1973, ""3"": 1791, ""4"": 2398, ""5"": 1767}",connected
11799,30,11799,0.8131825,0.005232667499221862,-8.061769423214718,0.0,0.0,1526,"{""0"": 1985, ""1"": 1812, ""2"": 1990, ""3"": 1803, ""4"": 2420, ""5"": 1789}",connected
11899,32,11899,0.8115991666666666,0.005271350464317948,-8.050662221066887,0.0,0.0,1526,"{""0"": 2000, ""1"": 1827, ""2"": 2016, ""3"": 1811, ""4"": 2439, ""5"": 1806}",connected
11999,32,11999,0.8100158333333334,0.005123803573660553,-8.050662221066887,0.0,0.0,1526,"{""0"": 2009, ""1"": 1843, ""2"": 2027, ""3"": 1831, ""4"": 2465, ""5"": 1824}",connected
12099,32,12099,0.8084325,0.0065810098079964515,-8.050662221066887,0.0,0.0,1526,"{""0"": 2024, ""1"": 1855, ""2"": 2038, ""3"": 1841, ""4"": 2500, ""5"": 1841}",connected
12199,32,12199,0.8068491666666666,0.007358748372644186,-8.050662221066887,0.0,0.0,1526,"{""0"": 2044, ""1"": 1875, ""2"": 2046, ""3"": 1853, ""4"": 2525, ""5"": 1856}",connected
12299,32,12299,0.8052658333333333,0.007661999189294875,-8.050662221066887,0.0,0.0,1526,"{""0"": 2064, ""1"": 1890, ""2"": 2072, ""3"": 1859, ""4"": 2544, ""5"": 1870}",connected
12399,32,12399,0.8036825000000001,0.007961499317316338,-8.050662221066887,0.0,0.0,1526,"{""0"": 2077, ""1"": 1915, ""2"": 2098, ""3"": 1873, ""4"": 2555, ""5"": 1881}",connected
12499,32,12499,0.8020991666666667,0.006223587446147576,-8.050662221066887,0.0,0.0,1526,"{""0"": 2087, ""1"": 1940, ""2"": 2119, ""3"": 1885, ""4"": 2572, ""5"": 1896}",connected
12599,34,12599,0.8005158333333333,0.0055991816485766325,-8.052574959830107,0.0,0.0,1526,"{""0"": 2098, ""1"": 1964, ""2"": 2140, ""3"": 1902, ""4"": 2588, ""5"": 1907}",connected
12699,34,12699,0.7989325,0.005119643391808495,-8.052574959830107,0.0,0.0,1526,"{""0"": 2106, ""1"": 1981, ""2"": 2158, ""3"": 1918, ""4"": 2612, ""5"": 1924}",connected
12799,34,12799,0.7973491666666667,0.00532628616085276,-8.052574959830107,0.0,0.0,1526,"{""0"": 2120, ""1"": 1997, ""2"": 2169, ""3"": 1944, ""4"": 2638, ""5"": 1931}",connected
12899,34,12899,0.7957658333333333,0.0054468544945120816,-8.052574959830107,0.0,0.0,1526,"{""0"": 2137, ""1"": 2006, ""2"": 2184, ""3"": 1958, ""4"": 2664, ""5"": 1950}",connected
12999,34,12999,0.7941825,0.005644211529288441,-8.052574959830107,0.0,0.0,1526,"{""0"": 2158, ""1"": 2020, ""2"": 2200, ""3"": 1969, ""4"": 2691, ""5"": 1961}",connected
13099,34,13099,0.7925991666666667,0.006972901038825512,-8.052574959830107,0.0,0.0,1526,"{""0"": 2183, ""1"": 2035, ""2"": 2222, ""3"": 1978, ""4"": 2708, ""5"": 1973}",connected
13199,34,13199,0.7910158333333334,0.0067787729669362305,-8.052574959830107,0.0,0.0,1526,"{""0"": 2198, ""1"": 2049, ""2"": 2241, ""3"": 1988, ""4"": 2737, ""5"": 1986}",connected
13299,34,13299,0.7894325,0.006896050244104117,-8.052574959830107,0.0,0.0,1526,"{""0"": 2222, ""1"": 2056, ""2"": 2256, ""3"": 2003, ""4"": 2762, ""5"": 2000}",connected
13399,36,13399,0.7878491666666667,0.007112200940027833,-8.041133064207518,0.0,0.0,1526,"{""0"": 2234, ""1"": 2070, ""2"": 2265, ""3"": 2018, ""4"": 2797, ""5"": 2015}",connected
13499,36,13499,0.7862658333333333,0.006305405286839232,-8.041133064207518,0.0,0.0,1526,"{""0"": 2256, ""1"": 2079, ""2"": 2293, ""3"": 2029, ""4"": 2810, ""5"": 2032}",connected
13599,36,13599,0.7846825000000001,0.006678692038403824,-8.041133064207518,0.0,0.0,1526,"{""0"": 2273, ""1"": 2088, ""2"": 2323, ""3"": 2039, ""4"": 2832, ""5"": 2044}",connected
13699,36,13699,0.7830991666666667,0.006659998517716303,-8.041133064207518,0.0,0.0,1526,"{""0"": 2294, ""1"": 2101, ""2"": 2346, ""3"": 2050, ""4"": 2853, ""5"": 2055}",connected
