global_step,episode_count,replay_size,epsilon,loss,mean_reward_100,expert_action_loss,expert_bc_weight,expert_replay_size,action_counts,connection_status
42999,142,20000,0.31918250000000004,0.009944004556164145,-2.2282298920629544,0.0,0.0,0,"{""0"": 6885, ""1"": 7317, ""2"": 7919, ""3"": 7091, ""4"": 8835, ""5"": 4952}",connected
43099,142,20000,0.31759916666666665,0.00979368602624163,-2.2282298920629544,0.0,0.0,0,"{""0"": 6902, ""1"": 7335, ""2"": 7938, ""3"": 7106, ""4"": 8860, ""5"": 4958}",connected
43199,143,20000,0.3160158333333334,0.011026070625521243,-2.12534989298787,0.0,0.0,0,"{""0"": 6912, ""1"": 7353, ""2"": 7960, ""3"": 7128, ""4"": 8875, ""5"": 4971}",connected
43299,144,20000,0.3144325,0.011348326015286148,-2.077979895411991,0.0,0.0,0,"{""0"": 6922, ""1"": 7365, ""2"": 7972, ""3"": 7133, ""4"": 8919, ""5"": 4988}",connected
43399,144,20000,0.3128491666666666,0.011410191853065044,-2.077979895411991,0.0,0.0,0,"{""0"": 6951, ""1"": 7379, ""2"": 7989, ""3"": 7145, ""4"": 8940, ""5"": 4995}",connected
43499,144,20000,0.31126583333333335,0.01160553191555664,-2.077979895411991,0.0,0.0,0,"{""0"": 6963, ""1"": 7391, ""2"": 8003, ""3"": 7175, ""4"": 8972, ""5"": 4995}",connected
43599,144,20000,0.30968249999999997,0.012363099751528352,-2.077979895411991,0.0,0.0,0,"{""0"": 6975, ""1"": 7406, ""2"": 8016, ""3"": 7200, ""4"": 9005, ""5"": 4997}",connected
43699,144,20000,0.3080991666666667,0.012050201839301736,-2.077979895411991,0.0,0.0,0,"{""0"": 6979, ""1"": 7438, ""2"": 8023, ""3"": 7222, ""4"": 9037, ""5"": 5000}",connected
43799,144,20000,0.30651583333333343,0.011854379584547133,-2.077979895411991,0.0,0.0,0,"{""0"": 6999, ""1"": 7457, ""2"": 8041, ""3"": 7248, ""4"": 9051, ""5"": 5003}",connected
43899,144,20000,0.30493250000000005,0.011789992614649237,-2.077979895411991,0.0,0.0,0,"{""0"": 7003, ""1"": 7481, ""2"": 8084, ""3"": 7255, ""4"": 9072, ""5"": 5004}",connected
43999,146,20000,0.3033491666666668,0.0098952908674255,-2.049419895829633,0.0,0.0,0,"{""0"": 7009, ""1"": 7502, ""2"": 8113, ""3"": 7262, ""4"": 9099, ""5"": 5014}",connected
44099,146,20000,0.3017658333333334,0.010520151695236563,-2.049419895829633,0.0,0.0,0,"{""0"": 7029, ""1"": 7534, ""2"": 8125, ""3"": 7271, ""4"": 9117, ""5"": 5023}",connected
44199,148,20000,0.3001825,0.010909610786475241,-1.9500898989429698,0.0,0.0,0,"{""0"": 7035, ""1"": 7542, ""2"": 8169, ""3"": 7277, ""4"": 9145, ""5"": 5031}",connected
44299,148,20000,0.29859916666666675,0.01159797296859324,-1.9500898989429698,0.0,0.0,0,"{""0"": 7047, ""1"": 7567, ""2"": 8177, ""3"": 7299, ""4"": 9167, ""5"": 5042}",connected
44399,148,20000,0.29701583333333337,0.013340793377719819,-1.9500898989429698,0.0,0.0,0,"{""0"": 7091, ""1"": 7597, ""2"": 8184, ""3"": 7301, ""4"": 9179, ""5"": 5047}",connected
44499,148,20000,0.2954325,0.013544528775382788,-1.9500898989429698,0.0,0.0,0,"{""0"": 7113, ""1"": 7610, ""2"": 8196, ""3"": 7310, ""4"": 9189, ""5"": 5081}",connected
44599,150,20000,0.2938491666666667,0.013315652820747346,-1.8655899036768824,0.0,0.0,0,"{""0"": 7120, ""1"": 7615, ""2"": 8214, ""3"": 7335, ""4"": 9219, ""5"": 5096}",connected
44699,150,20000,0.29226583333333334,0.013267924699466676,-1.8655899036768824,0.0,0.0,0,"{""0"": 7146, ""1"": 7636, ""2"": 8220, ""3"": 7353, ""4"": 9241, ""5"": 5103}",connected
44799,150,20000,0.29068249999999995,0.011577902738936245,-1.8655899036768824,0.0,0.0,0,"{""0"": 7148, ""1"": 7679, ""2"": 8237, ""3"": 7363, ""4"": 9259, ""5"": 5113}",connected
44899,152,20000,0.2890991666666667,0.010564724854193628,-1.770389909343794,0.0,0.0,0,"{""0"": 7163, ""1"": 7695, ""2"": 8254, ""3"": 7386, ""4"": 9284, ""5"": 5117}",connected
44999,152,20000,0.2875158333333334,0.010911014091689139,-1.770389909343794,0.0,0.0,0,"{""0"": 7172, ""1"": 7709, ""2"": 8263, ""3"": 7409, ""4"": 9312, ""5"": 5134}",connected
45099,152,20000,0.28593250000000003,0.010324574105907232,-1.770389909343794,0.0,0.0,0,"{""0"": 7179, ""1"": 7731, ""2"": 8279, ""3"": 7432, ""4"": 9338, ""5"": 5140}",connected
45199,152,20000,0.28434916666666676,0.010917014344595372,-1.770389909343794,0.0,0.0,0,"{""0"": 7185, ""1"": 7749, ""2"": 8306, ""3"": 7452, ""4"": 9360, ""5"": 5147}",connected
45299,154,20000,0.2827658333333334,0.011792660106439144,-1.614549912479706,0.0,0.0,0,"{""0"": 7198, ""1"": 7766, ""2"": 8330, ""3"": 7456, ""4"": 9383, ""5"": 5166}",connected
45399,154,20000,0.2811825,0.011404320853762329,-1.614549912479706,0.0,0.0,0,"{""0"": 7202, ""1"": 7791, ""2"": 8342, ""3"": 7474, ""4"": 9414, ""5"": 5176}",connected
45499,154,20000,0.27959916666666673,0.011369040873833001,-1.614549912479706,0.0,0.0,0,"{""0"": 7213, ""1"": 7812, ""2"": 8351, ""3"": 7500, ""4"": 9443, ""5"": 5180}",connected
45599,154,20000,0.27801583333333335,0.011147262365557253,-1.614549912479706,0.0,0.0,0,"{""0"": 7221, ""1"": 7849, ""2"": 8356, ""3"": 7525, ""4"": 9465, ""5"": 5183}",connected
