global_step,episode_count,replay_size,epsilon,loss,mean_reward_100,action_counts,connection_status
99,0,99,0.9984325,0.0,0.0,"{""0"": 22, ""1"": 13, ""2"": 19, ""3"": 13, ""4"": 19, ""5"": 13}",connected
199,2,199,0.9968491666666667,0.0,-1.6983521685469896,"{""0"": 46, ""1"": 38, ""2"": 27, ""3"": 26, ""4"": 31, ""5"": 31}",connected
299,2,299,0.9952658333333333,0.0,-1.6983521685469896,"{""0"": 69, ""1"": 49, ""2"": 40, ""3"": 45, ""4"": 50, ""5"": 46}",connected
399,4,399,0.9936825,0.0,-2.2649004390696064,"{""0"": 86, ""1"": 65, ""2"": 61, ""3"": 63, ""4"": 65, ""5"": 59}",connected
499,4,499,0.9920991666666666,0.0,-2.2649004390696064,"{""0"": 104, ""1"": 84, ""2"": 76, ""3"": 81, ""4"": 79, ""5"": 75}",connected
599,6,599,0.9905158333333334,0.0,-2.167744218449419,"{""0"": 127, ""1"": 98, ""2"": 87, ""3"": 99, ""4"": 93, ""5"": 95}",connected
699,6,699,0.9889325,0.0,-2.167744218449419,"{""0"": 148, ""1"": 115, ""2"": 108, ""3"": 115, ""4"": 104, ""5"": 109}",connected
799,8,799,0.9873491666666667,0.0,-2.4585601837025024,"{""0"": 167, ""1"": 129, ""2"": 122, ""3"": 132, ""4"": 125, ""5"": 124}",connected
899,10,899,0.9857658333333333,0.0,-2.362543694162741,"{""0"": 188, ""1"": 143, ""2"": 141, ""3"": 148, ""4"": 140, ""5"": 139}",connected
999,10,999,0.9841825,0.0,-2.362543694162741,"{""0"": 211, ""1"": 159, ""2"": 158, ""3"": 165, ""4"": 149, ""5"": 157}",connected
1099,12,1099,0.9825991666666667,0.0,-2.1765272058546543,"{""0"": 228, ""1"": 182, ""2"": 175, ""3"": 180, ""4"": 164, ""5"": 170}",connected
1199,12,1199,0.9810158333333333,0.0,-2.1765272058546543,"{""0"": 245, ""1"": 199, ""2"": 190, ""3"": 201, ""4"": 182, ""5"": 182}",connected
1299,14,1299,0.9794325,0.0,-2.3710432824612195,"{""0"": 261, ""1"": 213, ""2"": 208, ""3"": 219, ""4"": 198, ""5"": 200}",connected
1399,14,1399,0.9778491666666667,0.0,-2.3710432824612195,"{""0"": 282, ""1"": 223, ""2"": 226, ""3"": 240, ""4"": 216, ""5"": 212}",connected
1499,16,1499,0.9762658333333334,0.0,-2.7000586867216043,"{""0"": 298, ""1"": 247, ""2"": 251, ""3"": 249, ""4"": 232, ""5"": 222}",connected
1599,16,1599,0.9746825,0.0,-2.7000586867216043,"{""0"": 315, ""1"": 267, ""2"": 265, ""3"": 269, ""4"": 244, ""5"": 239}",connected
1699,18,1699,0.9730991666666666,0.0,-2.878545675219761,"{""0"": 337, ""1"": 280, ""2"": 278, ""3"": 280, ""4"": 265, ""5"": 259}",connected
1799,20,1799,0.9715158333333334,0.0,-2.3880249339621513,"{""0"": 355, ""1"": 294, ""2"": 292, ""3"": 296, ""4"": 284, ""5"": 278}",connected
1899,20,1899,0.9699325,0.0,-2.3880249339621513,"{""0"": 374, ""1"": 313, ""2"": 309, ""3"": 313, ""4"": 303, ""5"": 287}",connected
1999,22,1999,0.9683491666666667,0.0,-2.403891202125868,"{""0"": 397, ""1"": 326, ""2"": 324, ""3"": 328, ""4"": 319, ""5"": 305}",connected
2099,24,2099,0.9667658333333333,0.009178984260652214,-2.0227518367076605,"{""0"": 418, ""1"": 350, ""2"": 336, ""3"": 344, ""4"": 328, ""5"": 323}",connected
2199,26,2199,0.9651825,0.009165492946049198,-1.9933999068497752,"{""0"": 443, ""1"": 373, ""2"": 339, ""3"": 356, ""4"": 354, ""5"": 334}",connected
2299,26,2299,0.9635991666666667,0.009145766001505157,-1.9933999068497752,"{""0"": 459, ""1"": 390, ""2"": 355, ""3"": 369, ""4"": 374, ""5"": 352}",connected
2399,28,2399,0.9620158333333333,0.00925675917067565,-1.9697349374847752,"{""0"": 484, ""1"": 407, ""2"": 365, ""3"": 387, ""4"": 386, ""5"": 370}",connected
2499,28,2499,0.9604325,0.008467213735566475,-1.9697349374847752,"{""0"": 496, ""1"": 419, ""2"": 381, ""3"": 405, ""4"": 411, ""5"": 387}",connected
2599,28,2599,0.9588491666666666,0.008222448810120114,-1.9697349374847752,"{""0"": 506, ""1"": 438, ""2"": 399, ""3"": 421, ""4"": 429, ""5"": 406}",connected
2699,28,2699,0.9572658333333334,0.008382961663883179,-1.9697349374847752,"{""0"": 519, ""1"": 456, ""2"": 412, ""3"": 434, ""4"": 448, ""5"": 430}",connected
2799,28,2799,0.9556825,0.008434489882201888,-1.9697349374847752,"{""0"": 533, ""1"": 470, ""2"": 428, ""3"": 451, ""4"": 469, ""5"": 448}",connected
2899,28,2899,0.9540991666666667,0.009312080779927782,-1.9697349374847752,"{""0"": 559, ""1"": 480, ""2"": 437, ""3"": 463, ""4"": 490, ""5"": 470}",connected
2999,28,2999,0.9525158333333333,0.009832929225522093,-1.9697349374847752,"{""0"": 570, ""1"": 497, ""2"": 465, ""3"": 482, ""4"": 501, ""5"": 484}",connected
3099,28,3099,0.9509325,0.009939823403256014,-1.9697349374847752,"{""0"": 586, ""1"": 506, ""2"": 487, ""3"": 502, ""4"": 527, ""5"": 491}",connected
3199,30,3199,0.9493491666666667,0.01037426820199471,-2.178769923358535,"{""0"": 604, ""1"": 518, ""2"": 506, ""3"": 516, ""4"": 548, ""5"": 507}",connected
3299,30,3299,0.9477658333333333,0.010463494586874731,-2.178769923358535,"{""0"": 617, ""1"": 545, ""2"": 516, ""3"": 537, ""4"": 560, ""5"": 524}",connected
3399,30,3399,0.9461825,0.010021350434981287,-2.178769923358535,"{""0"": 632, ""1"": 562, ""2"": 529, ""3"": 555, ""4"": 576, ""5"": 545}",connected
3499,30,3499,0.9445991666666667,0.009279483451973648,-2.178769923358535,"{""0"": 647, ""1"": 577, ""2"": 540, ""3"": 571, ""4"": 601, ""5"": 563}",connected
3599,30,3599,0.9430158333333334,0.008424580065184272,-2.178769923358535,"{""0"": 664, ""1"": 594, ""2"": 554, ""3"": 589, ""4"": 624, ""5"": 574}",connected
3699,30,3699,0.9414325,0.008159794491366484,-2.178769923358535,"{""0"": 675, ""1"": 609, ""2"": 571, ""3"": 604, ""4"": 654, ""5"": 586}",connected
3799,30,3799,0.9398491666666666,0.007304395730025135,-2.178769923358535,"{""0"": 688, ""1"": 626, ""2"": 583, ""3"": 629, ""4"": 670, ""5"": 603}",connected
3899,32,3899,0.9382658333333334,0.007725815929588862,-2.3298774507275084,"{""0"": 702, ""1"": 639, ""2"": 594, ""3"": 646, ""4"": 694, ""5"": 624}",connected
3999,32,3999,0.9366825,0.007572937128134072,-2.3298774507275084,"{""0"": 719, ""1"": 655, ""2"": 615, ""3"": 665, ""4"": 707, ""5"": 638}",connected
4099,32,4099,0.9350991666666667,0.006994641225319355,-2.3298774507275084,"{""0"": 732, ""1"": 667, ""2"": 632, ""3"": 679, ""4"": 734, ""5"": 655}",connected
4199,32,4199,0.9335158333333333,0.007462311193812639,-2.3298774507275084,"{""0"": 758, ""1"": 684, ""2"": 647, ""3"": 695, ""4"": 741, ""5"": 674}",connected
4299,34,4299,0.9319325,0.006571608954109251,-2.150193371508709,"{""0"": 773, ""1"": 699, ""2"": 672, ""3"": 709, ""4"": 755, ""5"": 691}",connected
4399,34,4399,0.9303491666666667,0.007705314790364355,-2.150193371508709,"{""0"": 794, ""1"": 717, ""2"": 686, ""3"": 726, ""4"": 772, ""5"": 704}",connected
4499,34,4499,0.9287658333333333,0.008631121421349235,-2.150193371508709,"{""0"": 808, ""1"": 734, ""2"": 705, ""3"": 739, ""4"": 797, ""5"": 716}",connected
4599,34,4599,0.9271825,0.009405331716407091,-2.150193371508709,"{""0"": 830, ""1"": 746, ""2"": 718, ""3"": 762, ""4"": 813, ""5"": 730}",connected
4699,34,4699,0.9255991666666666,0.010115632539964281,-2.150193371508709,"{""0"": 845, ""1"": 755, ""2"": 734, ""3"": 779, ""4"": 843, ""5"": 743}",connected
4799,34,4799,0.9240158333333334,0.008552988451556302,-2.150193371508709,"{""0"": 863, ""1"": 768, ""2"": 746, ""3"": 798, ""4"": 864, ""5"": 760}",connected
4899,34,4899,0.9224325,0.007784645848150831,-2.150193371508709,"{""0"": 889, ""1"": 778, ""2"": 769, ""3"": 804, ""4"": 880, ""5"": 779}",connected
4999,36,4999,0.9208491666666667,0.007923143191437703,-2.3334275930085115,"{""0"": 906, ""1"": 787, ""2"": 787, ""3"": 827, ""4"": 892, ""5"": 800}",connected
5099,36,5099,0.9192658333333333,0.007364406029228121,-2.3334275930085115,"{""0"": 926, ""1"": 797, ""2"": 801, ""3"": 845, ""4"": 912, ""5"": 818}",connected
5199,36,5199,0.9176825,0.007322880748833995,-2.3334275930085115,"{""0"": 938, ""1"": 816, ""2"": 814, ""3"": 861, ""4"": 933, ""5"": 837}",connected
5299,36,5299,0.9160991666666667,0.006705308886012062,-2.3334275930085115,"{""0"": 962, ""1"": 826, ""2"": 836, ""3"": 880, ""4"": 947, ""5"": 848}",connected
5399,36,5399,0.9145158333333333,0.006043648416525684,-2.3334275930085115,"{""0"": 984, ""1"": 836, ""2"": 863, ""3"": 897, ""4"": 963, ""5"": 856}",connected
5499,36,5499,0.9129325,0.005808214209100698,-2.3334275930085115,"{""0"": 994, ""1"": 851, ""2"": 881, ""3"": 910, ""4"": 991, ""5"": 872}",connected
5599,36,5599,0.9113491666666667,0.005334813660010695,-2.3334275930085115,"{""0"": 1001, ""1"": 873, ""2"": 906, ""3"": 924, ""4"": 1003, ""5"": 892}",connected
5699,38,5699,0.9097658333333334,0.005887867153214757,-2.47283573359202,"{""0"": 1023, ""1"": 887, ""2"": 927, ""3"": 938, ""4"": 1016, ""5"": 908}",connected
5799,38,5799,0.9081825,0.0049727917596464975,-2.47283573359202,"{""0"": 1034, ""1"": 900, ""2"": 940, ""3"": 958, ""4"": 1041, ""5"": 926}",connected
5899,38,5899,0.9065991666666666,0.005274125979049131,-2.47283573359202,"{""0"": 1048, ""1"": 914, ""2"": 956, ""3"": 975, ""4"": 1069, ""5"": 937}",connected
5999,38,5999,0.9050158333333334,0.006038984518381767,-2.47283573359202,"{""0"": 1064, ""1"": 930, ""2"": 979, ""3"": 987, ""4"": 1087, ""5"": 952}",connected
6099,38,6099,0.9034325,0.005819133552722633,-2.47283573359202,"{""0"": 1083, ""1"": 943, ""2"": 999, ""3"": 999, ""4"": 1099, ""5"": 976}",connected
6199,38,6199,0.9018491666666667,0.005546493914735038,-2.47283573359202,"{""0"": 1099, ""1"": 957, ""2"": 1013, ""3"": 1018, ""4"": 1116, ""5"": 996}",connected
6299,38,6299,0.9002658333333333,0.005924515916849487,-2.47283573359202,"{""0"": 1114, ""1"": 983, ""2"": 1030, ""3"": 1030, ""4"": 1130, ""5"": 1012}",connected
6399,40,6399,0.8986825,0.006386949387961067,-2.6267028696136547,"{""0"": 1136, ""1"": 998, ""2"": 1049, ""3"": 1038, ""4"": 1158, ""5"": 1020}",connected
6499,40,6499,0.8970991666666667,0.0075882020575227214,-2.6267028696136547,"{""0"": 1147, ""1"": 1016, ""2"": 1066, ""3"": 1051, ""4"": 1182, ""5"": 1037}",connected
6599,40,6599,0.8955158333333333,0.008076412486407208,-2.6267028696136547,"{""0"": 1156, ""1"": 1030, ""2"": 1079, ""3"": 1070, ""4"": 1208, ""5"": 1056}",connected
6699,40,6699,0.8939325,0.008339884011511457,-2.6267028696136547,"{""0"": 1173, ""1"": 1040, ""2"": 1094, ""3"": 1082, ""4"": 1240, ""5"": 1070}",connected
6799,40,6799,0.8923491666666666,0.007484124663606053,-2.6267028696136547,"{""0"": 1183, ""1"": 1057, ""2"": 1114, ""3"": 1103, ""4"": 1253, ""5"": 1089}",connected
6899,40,6899,0.8907658333333334,0.005856222467991756,-2.6267028696136547,"{""0"": 1195, ""1"": 1076, ""2"": 1129, ""3"": 1115, ""4"": 1274, ""5"": 1110}",connected
6999,40,6999,0.8891825,0.006666824329586234,-2.6267028696136547,"{""0"": 1208, ""1"": 1097, ""2"": 1149, ""3"": 1137, ""4"": 1290, ""5"": 1118}",connected
7099,40,7099,0.8875991666666667,0.0068854474593536,-2.6267028696136547,"{""0"": 1237, ""1"": 1109, ""2"": 1162, ""3"": 1147, ""4"": 1317, ""5"": 1127}",connected
7199,42,7199,0.8860158333333333,0.007674229993426707,-2.77856703430769,"{""0"": 1250, ""1"": 1127, ""2"": 1179, ""3"": 1160, ""4"": 1341, ""5"": 1142}",connected
7299,42,7299,0.8844325,0.008105787187523673,-2.77856703430769,"{""0"": 1271, ""1"": 1149, ""2"": 1193, ""3"": 1170, ""4"": 1360, ""5"": 1156}",connected
7399,42,7399,0.8828491666666667,0.00789997510088142,-2.77856703430769,"{""0"": 1286, ""1"": 1160, ""2"": 1213, ""3"": 1184, ""4"": 1380, ""5"": 1176}",connected
7499,42,7499,0.8812658333333333,0.007687851054070052,-2.77856703430769,"{""0"": 1305, ""1"": 1174, ""2"": 1239, ""3"": 1201, ""4"": 1390, ""5"": 1190}",connected
7599,42,7599,0.8796825,0.007891498539829627,-2.77856703430769,"{""0"": 1330, ""1"": 1192, ""2"": 1262, ""3"": 1215, ""4"": 1403, ""5"": 1197}",connected
7699,42,7699,0.8780991666666667,0.00807047139678616,-2.77856703430769,"{""0"": 1347, ""1"": 1206, ""2"": 1274, ""3"": 1229, ""4"": 1428, ""5"": 1215}",connected
7799,42,7799,0.8765158333333334,0.007990382442076225,-2.77856703430769,"{""0"": 1377, ""1"": 1220, ""2"": 1282, ""3"": 1247, ""4"": 1437, ""5"": 1236}",connected
7899,44,7899,0.8749325,0.007880048736988101,-2.9411970862949435,"{""0"": 1399, ""1"": 1235, ""2"": 1293, ""3"": 1259, ""4"": 1462, ""5"": 1251}",connected
7999,44,7999,0.8733491666666666,0.007181833267677576,-2.9411970862949435,"{""0"": 1420, ""1"": 1250, ""2"": 1304, ""3"": 1277, ""4"": 1479, ""5"": 1269}",connected
8099,44,8099,0.8717658333333334,0.0075823438027873636,-2.9411970862949435,"{""0"": 1434, ""1"": 1258, ""2"": 1325, ""3"": 1296, ""4"": 1507, ""5"": 1279}",connected
8199,44,8199,0.8701825000000001,0.007711429674818646,-2.9411970862949435,"{""0"": 1457, ""1"": 1275, ""2"": 1341, ""3"": 1306, ""4"": 1526, ""5"": 1294}",connected
8299,44,8299,0.8685991666666667,0.007318530144693795,-2.9411970862949435,"{""0"": 1476, ""1"": 1294, ""2"": 1357, ""3"": 1323, ""4"": 1537, ""5"": 1312}",connected
8399,44,8399,0.8670158333333333,0.007071575651934836,-2.9411970862949435,"{""0"": 1495, ""1"": 1310, ""2"": 1374, ""3"": 1334, ""4"": 1558, ""5"": 1328}",connected
8499,44,8499,0.8654325,0.005539436260878574,-2.9411970862949435,"{""0"": 1513, ""1"": 1324, ""2"": 1394, ""3"": 1348, ""4"": 1577, ""5"": 1343}",connected
8599,46,8599,0.8638491666666667,0.005319392637466081,-3.0419126162001784,"{""0"": 1533, ""1"": 1339, ""2"": 1408, ""3"": 1363, ""4"": 1598, ""5"": 1358}",connected
8699,46,8699,0.8622658333333333,0.005189926455495879,-3.0419126162001784,"{""0"": 1547, ""1"": 1344, ""2"": 1422, ""3"": 1383, ""4"": 1621, ""5"": 1382}",connected
8799,46,8799,0.8606825,0.00474377472884953,-3.0419126162001784,"{""0"": 1562, ""1"": 1360, ""2"": 1440, ""3"": 1391, ""4"": 1642, ""5"": 1404}",connected
8899,46,8899,0.8590991666666666,0.0066742922901175915,-3.0419126162001784,"{""0"": 1573, ""1"": 1372, ""2"": 1468, ""3"": 1408, ""4"": 1659, ""5"": 1419}",connected
8999,46,8999,0.8575158333333334,0.00657600157224806,-3.0419126162001784,"{""0"": 1589, ""1"": 1390, ""2"": 1481, ""3"": 1425, ""4"": 1677, ""5"": 1437}",connected
9099,46,9099,0.8559325,0.0057635501245385965,-3.0419126162001784,"{""0"": 1613, ""1"": 1400, ""2"": 1500, ""3"": 1436, ""4"": 1695, ""5"": 1455}",connected
9199,46,9199,0.8543491666666667,0.006919989647285547,-3.0419126162001784,"{""0"": 1628, ""1"": 1416, ""2"": 1521, ""3"": 1444, ""4"": 1712, ""5"": 1478}",connected
9299,48,9299,0.8527658333333333,0.006180178034701385,-3.260281581460731,"{""0"": 1651, ""1"": 1435, ""2"": 1534, ""3"": 1453, ""4"": 1730, ""5"": 1496}",connected
9399,48,9399,0.8511825,0.005316797436971683,-3.260281581460731,"{""0"": 1670, ""1"": 1456, ""2"": 1548, ""3"": 1464, ""4"": 1749, ""5"": 1512}",connected
9499,48,9499,0.8495991666666667,0.006680669015622698,-3.260281581460731,"{""0"": 1688, ""1"": 1471, ""2"": 1570, ""3"": 1480, ""4"": 1770, ""5"": 1520}",connected
9599,48,9599,0.8480158333333333,0.005598502776119858,-3.260281581460731,"{""0"": 1701, ""1"": 1486, ""2"": 1588, ""3"": 1500, ""4"": 1784, ""5"": 1540}",connected
9699,48,9699,0.8464325,0.0046283705093082975,-3.260281581460731,"{""0"": 1710, ""1"": 1507, ""2"": 1618, ""3"": 1516, ""4"": 1795, ""5"": 1553}",connected
9799,48,9799,0.8448491666666667,0.005196649304125458,-3.260281581460731,"{""0"": 1721, ""1"": 1519, ""2"": 1633, ""3"": 1536, ""4"": 1816, ""5"": 1574}",connected
9899,48,9899,0.8432658333333334,0.004450790457194671,-3.260281581460731,"{""0"": 1740, ""1"": 1527, ""2"": 1651, ""3"": 1548, ""4"": 1840, ""5"": 1593}",connected
9999,50,9999,0.8416825,0.004842646728211548,-3.3605220227036625,"{""0"": 1752, ""1"": 1542, ""2"": 1672, ""3"": 1563, ""4"": 1865, ""5"": 1605}",connected
10099,50,10099,0.8400991666666666,0.006010186324128881,-3.3605220227036625,"{""0"": 1773, ""1"": 1550, ""2"": 1680, ""3"": 1577, ""4"": 1894, ""5"": 1625}",connected
10199,50,10199,0.8385158333333333,0.005671153356670402,-3.3605220227036625,"{""0"": 1787, ""1"": 1564, ""2"": 1698, ""3"": 1595, ""4"": 1915, ""5"": 1640}",connected
10299,50,10299,0.8369325000000001,0.006105244641948957,-3.3605220227036625,"{""0"": 1808, ""1"": 1583, ""2"": 1712, ""3"": 1613, ""4"": 1930, ""5"": 1653}",connected
10399,50,10399,0.8353491666666667,0.005888820305117406,-3.3605220227036625,"{""0"": 1826, ""1"": 1602, ""2"": 1727, ""3"": 1624, ""4"": 1953, ""5"": 1667}",connected
10499,50,10499,0.8337658333333333,0.0056187033490277824,-3.3605220227036625,"{""0"": 1843, ""1"": 1619, ""2"": 1748, ""3"": 1639, ""4"": 1968, ""5"": 1682}",connected
10599,50,10599,0.8321825,0.006642484831972979,-3.3605220227036625,"{""0"": 1859, ""1"": 1641, ""2"": 1764, ""3"": 1647, ""4"": 1994, ""5"": 1694}",connected
10699,50,10699,0.8305991666666667,0.00654540560382884,-3.3605220227036625,"{""0"": 1875, ""1"": 1654, ""2"": 1781, ""3"": 1672, ""4"": 2013, ""5"": 1704}",connected
10799,52,10799,0.8290158333333333,0.00703422707360005,-3.4419834124945248,"{""0"": 1892, ""1"": 1672, ""2"": 1796, ""3"": 1693, ""4"": 2025, ""5"": 1721}",connected
10899,52,10899,0.8274325,0.007187413480714895,-3.4419834124945248,"{""0"": 1910, ""1"": 1691, ""2"": 1812, ""3"": 1705, ""4"": 2043, ""5"": 1738}",connected
10999,52,10999,0.8258491666666667,0.007141688831034117,-3.4419834124945248,"{""0"": 1922, ""1"": 1703, ""2"": 1828, ""3"": 1719, ""4"": 2074, ""5"": 1753}",connected
11099,52,11099,0.8242658333333334,0.006875478087749798,-3.4419834124945248,"{""0"": 1931, ""1"": 1723, ""2"": 1850, ""3"": 1732, ""4"": 2097, ""5"": 1766}",connected
11199,52,11199,0.8226825,0.006459121599909849,-3.4419834124945248,"{""0"": 1946, ""1"": 1735, ""2"": 1871, ""3"": 1752, ""4"": 2111, ""5"": 1784}",connected
11299,52,11299,0.8210991666666667,0.006437656562193297,-3.4419834124945248,"{""0"": 1962, ""1"": 1754, ""2"": 1892, ""3"": 1765, ""4"": 2123, ""5"": 1803}",connected
11399,52,11399,0.8195158333333333,0.0057977551606018096,-3.4419834124945248,"{""0"": 1984, ""1"": 1765, ""2"": 1909, ""3"": 1785, ""4"": 2137, ""5"": 1819}",connected
11499,54,11499,0.8179325000000001,0.005597721599770011,-3.509751094074023,"{""0"": 2002, ""1"": 1791, ""2"": 1918, ""3"": 1798, ""4"": 2157, ""5"": 1833}",connected
11599,54,11599,0.8163491666666667,0.006108493180508958,-3.509751094074023,"{""0"": 2019, ""1"": 1806, ""2"": 1933, ""3"": 1820, ""4"": 2177, ""5"": 1844}",connected
11699,54,11699,0.8147658333333333,0.006692280610877788,-3.509751094074023,"{""0"": 2027, ""1"": 1823, ""2"": 1956, ""3"": 1832, ""4"": 2204, ""5"": 1857}",connected
11799,54,11799,0.8131825,0.007955888084106846,-3.509751094074023,"{""0"": 2039, ""1"": 1841, ""2"": 1977, ""3"": 1838, ""4"": 2223, ""5"": 1881}",connected
11899,54,11899,0.8115991666666666,0.007836102836008649,-3.509751094074023,"{""0"": 2049, ""1"": 1856, ""2"": 1997, ""3"": 1848, ""4"": 2254, ""5"": 1895}",connected
11999,54,11999,0.8100158333333334,0.007488700495596277,-3.509751094074023,"{""0"": 2054, ""1"": 1879, ""2"": 2016, ""3"": 1865, ""4"": 2273, ""5"": 1912}",connected
12099,56,12099,0.8084325,0.0070917037954495755,-3.4514140706742182,"{""0"": 2063, ""1"": 1900, ""2"": 2032, ""3"": 1878, ""4"": 2293, ""5"": 1933}",connected
12199,56,12199,0.8068491666666666,0.005150267622229876,-3.4514140706742182,"{""0"": 2075, ""1"": 1908, ""2"": 2052, ""3"": 1897, ""4"": 2320, ""5"": 1947}",connected
12299,56,12299,0.8052658333333333,0.006552349360572407,-3.4514140706742182,"{""0"": 2095, ""1"": 1922, ""2"": 2063, ""3"": 1908, ""4"": 2338, ""5"": 1973}",connected
12399,56,12399,0.8036825000000001,0.006151861072576139,-3.4514140706742182,"{""0"": 2111, ""1"": 1944, ""2"": 2076, ""3"": 1922, ""4"": 2353, ""5"": 1993}",connected
12499,56,12499,0.8020991666666667,0.005485842908965424,-3.4514140706742182,"{""0"": 2122, ""1"": 1966, ""2"": 2084, ""3"": 1942, ""4"": 2379, ""5"": 2006}",connected
12599,56,12599,0.8005158333333333,0.006103244626428932,-3.4514140706742182,"{""0"": 2140, ""1"": 1978, ""2"": 2096, ""3"": 1958, ""4"": 2403, ""5"": 2024}",connected
12699,56,12699,0.7989325,0.00530912119691493,-3.4514140706742182,"{""0"": 2159, ""1"": 1996, ""2"": 2108, ""3"": 1981, ""4"": 2418, ""5"": 2037}",connected
12799,56,12799,0.7973491666666667,0.005601029109093361,-3.4514140706742182,"{""0"": 2166, ""1"": 2005, ""2"": 2136, ""3"": 2000, ""4"": 2433, ""5"": 2059}",connected
12899,58,12899,0.7957658333333333,0.006271939154248685,-3.5199999717497747,"{""0"": 2184, ""1"": 2019, ""2"": 2152, ""3"": 2019, ""4"": 2454, ""5"": 2071}",connected
12999,58,12999,0.7941825,0.00630993735336233,-3.5199999717497747,"{""0"": 2197, ""1"": 2037, ""2"": 2170, ""3"": 2031, ""4"": 2475, ""5"": 2089}",connected
13099,58,13099,0.7925991666666667,0.00610837761865696,-3.5199999717497747,"{""0"": 2212, ""1"": 2064, ""2"": 2178, ""3"": 2050, ""4"": 2493, ""5"": 2102}",connected
13199,58,13199,0.7910158333333334,0.006060322048724629,-3.5199999717497747,"{""0"": 2227, ""1"": 2078, ""2"": 2193, ""3"": 2069, ""4"": 2512, ""5"": 2120}",connected
13299,58,13299,0.7894325,0.00472265482560033,-3.5199999717497747,"{""0"": 2237, ""1"": 2101, ""2"": 2206, ""3"": 2091, ""4"": 2529, ""5"": 2135}",connected
13399,58,13399,0.7878491666666667,0.004655315540730953,-3.5199999717497747,"{""0"": 2255, ""1"": 2121, ""2"": 2217, ""3"": 2100, ""4"": 2549, ""5"": 2157}",connected
13499,58,13499,0.7862658333333333,0.004310399916139431,-3.5199999717497747,"{""0"": 2271, ""1"": 2135, ""2"": 2234, ""3"": 2117, ""4"": 2563, ""5"": 2179}",connected
13599,60,13599,0.7846825000000001,0.004371964758611284,-3.584514124613876,"{""0"": 2288, ""1"": 2146, ""2"": 2249, ""3"": 2130, ""4"": 2588, ""5"": 2198}",connected
13699,60,13699,0.7830991666666667,0.005143781972292345,-3.584514124613876,"{""0"": 2303, ""1"": 2170, ""2"": 2267, ""3"": 2138, ""4"": 2613, ""5"": 2208}",connected
13799,60,13799,0.7815158333333333,0.005391730615810957,-3.584514124613876,"{""0"": 2327, ""1"": 2182, ""2"": 2286, ""3"": 2156, ""4"": 2626, ""5"": 2222}",connected
13899,60,13899,0.7799325,0.005624703429930378,-3.584514124613876,"{""0"": 2349, ""1"": 2195, ""2"": 2294, ""3"": 2176, ""4"": 2640, ""5"": 2245}",connected
13999,60,13999,0.7783491666666666,0.004950668998935726,-3.584514124613876,"{""0"": 2364, ""1"": 2207, ""2"": 2320, ""3"": 2187, ""4"": 2652, ""5"": 2269}",connected
14099,62,14099,0.7767658333333334,0.005140170439844951,-3.5225578372577027,"{""0"": 2385, ""1"": 2217, ""2"": 2355, ""3"": 2199, ""4"": 2665, ""5"": 2278}",connected
14199,62,14199,0.7751825,0.00541425239527598,-3.5225578372577027,"{""0"": 2393, ""1"": 2234, ""2"": 2372, ""3"": 2212, ""4"": 2689, ""5"": 2299}",connected
14299,62,14299,0.7735991666666666,0.0054285815573530275,-3.5225578372577027,"{""0"": 2408, ""1"": 2251, ""2"": 2384, ""3"": 2225, ""4"": 2713, ""5"": 2318}",connected
14399,62,14399,0.7720158333333333,0.005582683074171655,-3.5225578372577027,"{""0"": 2413, ""1"": 2271, ""2"": 2396, ""3"": 2248, ""4"": 2731, ""5"": 2340}",connected
14499,62,14499,0.7704325000000001,0.0058140262617962435,-3.5225578372577027,"{""0"": 2424, ""1"": 2285, ""2"": 2410, ""3"": 2268, ""4"": 2755, ""5"": 2357}",connected
14599,62,14599,0.7688491666666667,0.004867258818412665,-3.5225578372577027,"{""0"": 2446, ""1"": 2309, ""2"": 2425, ""3"": 2281, ""4"": 2767, ""5"": 2371}",connected
14699,62,14699,0.7672658333333333,0.004296231170010287,-3.5225578372577027,"{""0"": 2462, ""1"": 2326, ""2"": 2437, ""3"": 2296, ""4"": 2787, ""5"": 2391}",connected
14799,62,14799,0.7656825,0.004552851930202451,-3.5225578372577027,"{""0"": 2485, ""1"": 2338, ""2"": 2451, ""3"": 2313, ""4"": 2801, ""5"": 2411}",connected
14899,64,14899,0.7640991666666667,0.004091152334003709,-3.5797063635618542,"{""0"": 2502, ""1"": 2358, ""2"": 2465, ""3"": 2324, ""4"": 2816, ""5"": 2434}",connected
14999,64,14999,0.7625158333333333,0.004341758521622979,-3.5797063635618542,"{""0"": 2517, ""1"": 2377, ""2"": 2481, ""3"": 2342, ""4"": 2835, ""5"": 2447}",connected
15099,64,15099,0.7609325,0.005059723015292548,-3.5797063635618542,"{""0"": 2530, ""1"": 2395, ""2"": 2498, ""3"": 2362, ""4"": 2848, ""5"": 2466}",connected
15199,64,15199,0.7593491666666666,0.0061235779337584974,-3.5797063635618542,"{""0"": 2552, ""1"": 2406, ""2"": 2513, ""3"": 2375, ""4"": 2870, ""5"": 2483}",connected
15299,64,15299,0.7577658333333334,0.005790369180322159,-3.5797063635618542,"{""0"": 2581, ""1"": 2420, ""2"": 2528, ""3"": 2389, ""4"": 2886, ""5"": 2495}",connected
