global_step,episode_count,replay_size,epsilon,loss,mean_reward_100,expert_action_loss,expert_bc_weight,expert_replay_size,action_counts,connection_status
99,0,99,0.9984325,0.0,0.0,0.0,0.05,1526,"{""0"": 22, ""1"": 13, ""2"": 19, ""3"": 13, ""4"": 19, ""5"": 13}",connected
199,0,199,0.9968491666666667,0.0,0.0,0.0,0.05,1526,"{""0"": 45, ""1"": 38, ""2"": 28, ""3"": 26, ""4"": 31, ""5"": 31}",connected
299,0,299,0.9952658333333333,0.0,0.0,0.0,0.05,1526,"{""0"": 67, ""1"": 47, ""2"": 43, ""3"": 43, ""4"": 53, ""5"": 46}",connected
399,0,399,0.9936825,0.0,0.0,0.0,0.05,1526,"{""0"": 81, ""1"": 65, ""2"": 65, ""3"": 61, ""4"": 68, ""5"": 59}",connected
499,0,499,0.9920991666666666,0.0,0.0,0.0,0.05,1526,"{""0"": 101, ""1"": 82, ""2"": 77, ""3"": 79, ""4"": 84, ""5"": 76}",connected
599,0,599,0.9905158333333334,0.0,0.0,0.0,0.05,1526,"{""0"": 121, ""1"": 96, ""2"": 89, ""3"": 99, ""4"": 99, ""5"": 95}",connected
699,0,699,0.9889325,0.0,0.0,0.0,0.05,1526,"{""0"": 139, ""1"": 113, ""2"": 112, ""3"": 115, ""4"": 111, ""5"": 109}",connected
799,2,799,0.9873491666666667,0.0,-6.2521853717044,0.0,0.05,1526,"{""0"": 156, ""1"": 128, ""2"": 124, ""3"": 132, ""4"": 134, ""5"": 125}",connected
899,2,899,0.9857658333333333,0.0,-6.2521853717044,0.0,0.05,1526,"{""0"": 175, ""1"": 141, ""2"": 144, ""3"": 149, ""4"": 148, ""5"": 142}",connected
999,2,999,0.9841825,0.0,-6.2521853717044,0.0,0.05,1526,"{""0"": 195, ""1"": 159, ""2"": 161, ""3"": 166, ""4"": 159, ""5"": 159}",connected
1099,2,1099,0.9825991666666667,0.0,-6.2521853717044,0.0,0.05,1526,"{""0"": 207, ""1"": 180, ""2"": 179, ""3"": 181, ""4"": 181, ""5"": 171}",connected
1199,2,1199,0.9810158333333333,0.0,-6.2521853717044,0.0,0.05,1526,"{""0"": 221, ""1"": 197, ""2"": 194, ""3"": 202, ""4"": 202, ""5"": 183}",connected
1299,2,1299,0.9794325,0.0,-6.2521853717044,0.0,0.05,1526,"{""0"": 231, ""1"": 214, ""2"": 211, ""3"": 223, ""4"": 219, ""5"": 201}",connected
1399,2,1399,0.9778491666666667,0.0,-6.2521853717044,0.0,0.05,1526,"{""0"": 249, ""1"": 225, ""2"": 230, ""3"": 242, ""4"": 239, ""5"": 214}",connected
1499,4,1499,0.9762658333333334,0.0,-6.307385136722587,0.0,0.05,1526,"{""0"": 265, ""1"": 247, ""2"": 255, ""3"": 252, ""4"": 256, ""5"": 224}",connected
1599,4,1599,0.9746825,0.0,-6.307385136722587,0.0,0.05,1526,"{""0"": 280, ""1"": 267, ""2"": 270, ""3"": 271, ""4"": 270, ""5"": 241}",connected
1699,4,1699,0.9730991666666666,0.0,-6.307385136722587,0.0,0.05,1526,"{""0"": 298, ""1"": 279, ""2"": 282, ""3"": 283, ""4"": 294, ""5"": 263}",connected
1799,4,1799,0.9715158333333334,0.0,-6.307385136722587,0.0,0.05,1526,"{""0"": 314, ""1"": 294, ""2"": 296, ""3"": 301, ""4"": 314, ""5"": 280}",connected
1899,4,1899,0.9699325,0.0,-6.307385136722587,0.0,0.05,1526,"{""0"": 327, ""1"": 313, ""2"": 314, ""3"": 316, ""4"": 339, ""5"": 290}",connected
1999,4,1999,0.9683491666666667,0.0,-6.307385136722587,0.0,0.05,1526,"{""0"": 345, ""1"": 329, ""2"": 329, ""3"": 330, ""4"": 358, ""5"": 308}",connected
2099,4,2099,0.9667658333333333,4.524082317352295,-6.307385136722587,0.9890583193302155,0.05,1526,"{""0"": 368, ""1"": 345, ""2"": 344, ""3"": 351, ""4"": 366, ""5"": 325}",connected
2199,6,2199,0.9651825,2.924671368598938,-6.685870663030073,1.8321079927682877,0.05,1526,"{""0"": 391, ""1"": 371, ""2"": 349, ""3"": 364, ""4"": 385, ""5"": 339}",connected
2299,6,2299,0.9635991666666667,2.2192417963345847,-6.685870663030073,2.040286347468694,0.05,1526,"{""0"": 408, ""1"": 390, ""2"": 361, ""3"": 379, ""4"": 405, ""5"": 356}",connected
2399,6,2399,0.9620158333333333,1.8164723765850068,-6.685870663030073,2.0996861067414283,0.05,1526,"{""0"": 428, ""1"": 408, ""2"": 372, ""3"": 400, ""4"": 419, ""5"": 372}",connected
2499,6,2499,0.9604325,0.8257995414733886,-6.685870663030073,2.365168344974518,0.05,1526,"{""0"": 441, ""1"": 424, ""2"": 384, ""3"": 420, ""4"": 441, ""5"": 389}",connected
