global_step,episode_count,replay_size,epsilon,loss,mean_reward_100,expert_action_loss,expert_bc_weight,expert_replay_size,action_counts,connection_status
99,0,99,0.9984325,0.0,0.0,0.0,0.0,0,"{""0"": 22, ""1"": 13, ""2"": 19, ""3"": 13, ""4"": 19, ""5"": 13}",connected
199,0,199,0.9968491666666667,0.0,0.0,0.0,0.0,0,"{""0"": 45, ""1"": 38, ""2"": 28, ""3"": 26, ""4"": 31, ""5"": 31}",connected
299,0,299,0.9952658333333333,0.0,0.0,0.0,0.0,0,"{""0"": 67, ""1"": 49, ""2"": 41, ""3"": 45, ""4"": 51, ""5"": 46}",connected
399,0,399,0.9936825,0.0,0.0,0.0,0.0,0,"{""0"": 83, ""1"": 65, ""2"": 62, ""3"": 64, ""4"": 66, ""5"": 59}",connected
499,2,499,0.9920991666666666,0.0,-4.692499927943572,0.0,0.0,0,"{""0"": 101, ""1"": 84, ""2"": 77, ""3"": 82, ""4"": 80, ""5"": 75}",connected
599,2,599,0.9905158333333334,0.0,-4.692499927943572,0.0,0.0,0,"{""0"": 123, ""1"": 98, ""2"": 88, ""3"": 101, ""4"": 94, ""5"": 95}",connected
699,2,699,0.9889325,0.0,-4.692499927943572,0.0,0.0,0,"{""0"": 144, ""1"": 115, ""2"": 109, ""3"": 117, ""4"": 105, ""5"": 109}",connected
799,4,799,0.9873491666666667,0.0,-3.7637499374104664,0.0,0.0,0,"{""0"": 163, ""1"": 130, ""2"": 123, ""3"": 133, ""4"": 126, ""5"": 124}",connected
899,4,899,0.9857658333333333,0.0,-3.7637499374104664,0.0,0.0,0,"{""0"": 182, ""1"": 144, ""2"": 142, ""3"": 149, ""4"": 141, ""5"": 141}",connected
999,4,999,0.9841825,0.0,-3.7637499374104664,0.0,0.0,0,"{""0"": 206, ""1"": 161, ""2"": 162, ""3"": 164, ""4"": 148, ""5"": 158}",connected
1099,4,1099,0.9825991666666667,0.0,-3.7637499374104664,0.0,0.0,0,"{""0"": 234, ""1"": 179, ""2"": 162, ""3"": 191, ""4"": 152, ""5"": 181}",connected
1199,4,1199,0.9810158333333333,0.0,-3.7637499374104664,0.0,0.0,0,"{""0"": 234, ""1"": 199, ""2"": 162, ""3"": 221, ""4"": 186, ""5"": 197}",connected
1299,4,1299,0.9794325,0.0,-3.7637499374104664,0.0,0.0,0,"{""0"": 251, ""1"": 199, ""2"": 192, ""3"": 226, ""4"": 186, ""5"": 245}",connected
1399,6,1399,0.9778491666666667,0.0,-4.700666622491553,0.0,0.0,0,"{""0"": 258, ""1"": 199, ""2"": 237, ""3"": 226, ""4"": 186, ""5"": 293}",connected
1499,6,1499,0.9762658333333334,0.0,-4.700666622491553,0.0,0.0,0,"{""0"": 258, ""1"": 199, ""2"": 287, ""3"": 226, ""4"": 186, ""5"": 343}",connected
1599,6,1599,0.9746825,0.0,-4.700666622491553,0.0,0.0,0,"{""0"": 258, ""1"": 199, ""2"": 337, ""3"": 226, ""4"": 186, ""5"": 393}",connected
1699,6,1699,0.9730991666666666,0.0,-4.700666622491553,0.0,0.0,0,"{""0"": 258, ""1"": 199, ""2"": 387, ""3"": 226, ""4"": 186, ""5"": 443}",connected
1799,6,1799,0.9715158333333334,0.0,-4.700666622491553,0.0,0.0,0,"{""0"": 258, ""1"": 199, ""2"": 437, ""3"": 226, ""4"": 186, ""5"": 493}",connected
1899,6,1899,0.9699325,0.0,-4.700666622491553,0.0,0.0,0,"{""0"": 258, ""1"": 199, ""2"": 487, ""3"": 226, ""4"": 186, ""5"": 543}",connected
1999,6,1999,0.9683491666666667,0.0,-4.700666622491553,0.0,0.0,0,"{""0"": 258, ""1"": 199, ""2"": 537, ""3"": 226, ""4"": 186, ""5"": 593}",connected
2099,6,2099,0.9667658333333333,0.0016399068129248917,-4.700666622491553,0.0,0.0,0,"{""0"": 258, ""1"": 199, ""2"": 587, ""3"": 226, ""4"": 186, ""5"": 643}",connected
2199,8,2199,0.9651825,0.0016497810231521726,-6.515124946075957,0.0,0.0,0,"{""0"": 311, ""1"": 199, ""2"": 610, ""3"": 226, ""4"": 186, ""5"": 667}",connected
2299,8,2299,0.9635991666666667,0.0017564206702324252,-6.515124946075957,0.0,0.0,0,"{""0"": 411, ""1"": 199, ""2"": 610, ""3"": 226, ""4"": 186, ""5"": 667}",connected
2399,8,2399,0.9620158333333333,0.001770098883425817,-6.515124946075957,0.0,0.0,0,"{""0"": 448, ""1"": 220, ""2"": 623, ""3"": 238, ""4"": 198, ""5"": 672}",connected
2499,8,2499,0.9604325,0.001793559119105339,-6.515124946075957,0.0,0.0,0,"{""0"": 457, ""1"": 243, ""2"": 639, ""3"": 259, ""4"": 215, ""5"": 686}",connected
2599,8,2599,0.9588491666666666,0.00176628771238029,-6.515124946075957,0.0,0.0,0,"{""0"": 473, ""1"": 256, ""2"": 657, ""3"": 278, ""4"": 235, ""5"": 700}",connected
2699,10,2699,0.9572658333333334,0.001657303160172887,-6.107499930495396,0.0,0.0,0,"{""0"": 484, ""1"": 275, ""2"": 670, ""3"": 295, ""4"": 250, ""5"": 725}",connected
2799,10,2799,0.9556825,0.001598390495055355,-6.107499930495396,0.0,0.0,0,"{""0"": 504, ""1"": 292, ""2"": 680, ""3"": 307, ""4"": 272, ""5"": 744}",connected
2899,10,2899,0.9540991666666667,0.0015914639341644942,-6.107499930495396,0.0,0.0,0,"{""0"": 521, ""1"": 315, ""2"": 698, ""3"": 322, ""4"": 285, ""5"": 758}",connected
2999,10,2999,0.9525158333333333,0.0015983210230479017,-6.107499930495396,0.0,0.0,0,"{""0"": 539, ""1"": 331, ""2"": 715, ""3"": 341, ""4"": 298, ""5"": 775}",connected
3099,10,3099,0.9509325,0.0016598657303256914,-6.107499930495396,0.0,0.0,0,"{""0"": 556, ""1"": 348, ""2"": 728, ""3"": 355, ""4"": 319, ""5"": 793}",connected
3199,12,3199,0.9493491666666667,0.0016526825376786292,-6.051166592515074,0.0,0.0,0,"{""0"": 579, ""1"": 364, ""2"": 739, ""3"": 370, ""4"": 335, ""5"": 812}",connected
3299,12,3299,0.9477658333333333,0.0017438047588802874,-6.051166592515074,0.0,0.0,0,"{""0"": 598, ""1"": 382, ""2"": 757, ""3"": 384, ""4"": 349, ""5"": 829}",connected
3399,12,3399,0.9461825,0.001863992980797775,-6.051166592515074,0.0,0.0,0,"{""0"": 610, ""1"": 399, ""2"": 779, ""3"": 406, ""4"": 371, ""5"": 834}",connected
3499,12,3499,0.9445991666666667,0.001824639681726694,-6.051166592515074,0.0,0.0,0,"{""0"": 629, ""1"": 420, ""2"": 796, ""3"": 422, ""4"": 382, ""5"": 850}",connected
3599,12,3599,0.9430158333333334,0.0018346897867741064,-6.051166592515074,0.0,0.0,0,"{""0"": 644, ""1"": 439, ""2"": 810, ""3"": 440, ""4"": 404, ""5"": 862}",connected
3699,14,3699,0.9414325,0.0017990781547268853,-5.876428482920995,0.0,0.0,0,"{""0"": 671, ""1"": 462, ""2"": 813, ""3"": 461, ""4"": 420, ""5"": 872}",connected
3799,14,3799,0.9398491666666666,0.0016535921243485063,-5.876428482920995,0.0,0.0,0,"{""0"": 693, ""1"": 478, ""2"": 831, ""3"": 475, ""4"": 431, ""5"": 891}",connected
3899,14,3899,0.9382658333333334,0.0016112427756888792,-5.876428482920995,0.0,0.0,0,"{""0"": 711, ""1"": 493, ""2"": 850, ""3"": 492, ""4"": 443, ""5"": 910}",connected
3999,14,3999,0.9366825,0.0015936430793954059,-5.876428482920995,0.0,0.0,0,"{""0"": 722, ""1"": 510, ""2"": 869, ""3"": 510, ""4"": 460, ""5"": 928}",connected
4099,14,4099,0.9350991666666667,0.001530673499801196,-5.876428482920995,0.0,0.0,0,"{""0"": 737, ""1"": 530, ""2"": 895, ""3"": 518, ""4"": 471, ""5"": 948}",connected
4199,16,4199,0.9335158333333333,0.0015714424184989184,-5.745062404545024,0.0,0.0,0,"{""0"": 752, ""1"": 555, ""2"": 910, ""3"": 533, ""4"": 489, ""5"": 960}",connected
4299,16,4299,0.9319325,0.0015521265193819999,-5.745062404545024,0.0,0.0,0,"{""0"": 769, ""1"": 573, ""2"": 925, ""3"": 547, ""4"": 509, ""5"": 976}",connected
4399,16,4399,0.9303491666666667,0.0015358120913151652,-5.745062404545024,0.0,0.0,0,"{""0"": 784, ""1"": 598, ""2"": 941, ""3"": 563, ""4"": 523, ""5"": 990}",connected
